filename,owner,createdTime,modifiedTime,records,rank,EBIOReviewer,Number,Timestamp,email,final_name,Title,meta,review,no_efes,valrisk,tool,biodiv,comments,Yes,No,empty,tally,AuthorsFull,FirstAuthor,in_meetscriteria,exclude,flag_NO,flag_NA,flag_Q8,flag_paper
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Kathryn,1019,2020-01-21T20:41:05Z,,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,No,No,No,No,No,No,,0,6,0,6,"Meacham, Megan; Queiroz, Cibele; Norstrom, Albert V.; Peterson, Garry D.",Meacham,0,FALSE,FALSE,FALSE,FALSE,TRUE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Grant,1632,2019-12-24T08:40:20Z,,Social-ecological Functions and Vulnerability Framework to Analyze Forest Policy Reforms,Social-ecological Functions and Vulnerability Framework to Analyze Forest Policy Reforms,No,No,No,No,No,No,,0,6,0,6,"Rives, Fanny; Antona, Martine; Aubert, Sigrid",Rives,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Julie,796,2019-12-19T11:23:47Z,,Social-ecological outcomes in recreational fisheries: the interaction of lakeshore development and stocking,Social-ecological outcomes in recreational fisheries: the interaction of lakeshore development and stocking,No,No,No,No,No,No,Attempts to link human driver (lakeshore development) to fisheries ES,0,6,0,6,"Ziegler, Jacob P.; Golebie, Elizabeth J.; Jones, Stuart E.; Weidel, Brian C.; Solomon, Christopher T.",Ziegler,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Julie,815,2019-12-22T09:21:26Z,,Soil and vegetation recovery following alien tree clearing in the Eastern Cape Province of South Africa,Soil and vegetation recovery following alien tree clearing in the Eastern Cape Province of South Africa,No,No,No,No,No,No,Soil ES responses to land management practices,0,6,0,6,"Ndou, Esther; Ruwanza, Sheunesu",Ndou,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Anna,1329,2019-12-31T12:12:04Z,,Soil ecosystem services and land use in the rapidly changing Orinoco River Basin of Colombia,Soil ecosystem services and land use in the rapidly changing Orinoco River Basin of Colombia,No,No,No,No,No,No,,0,6,0,6,"Lavelle, Patrick; Rodriguez, Nubia; Arguello, Orlando; Bernal, Jaime; Botero, Cesar; Chaparro, Paula; Gomez, Yolanda; Gutierrez, Albert; del Pilar Hurtado, Maria; Loaiza, Sandra; Xiomara Pullido, Sandra; Rodriguez, Edgar; Sanabria, Catalina; Velasquez, Elena; Fonte, Steven J.",Lavelle,1,FALSE,FALSE,FALSE,FALSE,FALSE
Exclusion Criteria for Kremen Review Framework (Responses),kagr3234@colorado.edu,2019-12-11T00:01:35Z,2019-12-11T00:01:37Z,179,4,Sierra,326,2019-11-27T13:15:19Z,sije2140@colorado.edu,Soil food web assembly and vegetation development in a glacial chronosequence in Iceland,Soil food web assembly and vegetation development in a glacial chronosequence in Iceland,No,No,No,No,No,No,,0,6,0,6,"van Leeuwen, J. P.; Lair, G. J.; Gisladottir, G.; Sanden, T.; Bloem, J.; Hemerik, L.; de Ruiter, P. C.",van Leeuwen,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Aislyn,174,2019-11-26T13:39:42Z,,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,No,No,No,No,No,No,"experiment testing effects of plant species richness, soil amendment and elevated temp on soil microbial diversity, growth and function",0,6,0,6,"Docherty, Kathryn M.; Gutknecht, Jessica L. M.",Docherty,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Isabel,544,2020-01-19T09:44:48Z,,Soils Determine Early Revegetation Establishment with and without Cover Crops in Northern Mixed Grass Prairie after Energy Development,Soils Determine Early Revegetation Establishment with and without Cover Crops in Northern Mixed Grass Prairie after Energy Development,No,No,No,No,No,No,,0,6,0,6,"Espeland, Erin K.; Hendrickson, John; Toledo, David; West, Natalie M.; Rand, Tatyana A.",Espeland,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Julie,849,2019-12-27T08:59:36Z,,Sources of iron (Fe) and factors regulating the development of flocculate from Fe-oxidizing bacteria in regenerative streamwater conveyance structures,Sources of iron (Fe) and factors regulating the development of flocculate from Fe-oxidizing bacteria in regenerative streamwater conveyance structures,No,No,No,No,No,No,Looks at the effect of a stream management practices (human driver) on stream EF/ES,0,6,0,6,"Williams, Michael R.; Wessel, Barret M.; Filoso, Solange",Williams,3,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Aislyn,179,2019-11-26T14:05:31Z,,"Spatial assessment of the impact of land use and land cover change on supply of ecosystem services in Phewa watershed, Nepal","Spatial assessment of the impact of land use and land cover change on supply of ecosystem services in Phewa watershed, Nepal",No,No,No,No,No,No,"I think this could be considered measuring ES - uses land cover data and biophysical data to look at relationship between forest density and carbon stocks, sediment retention, habitat provision and raw materials",0,6,0,6,"Paudyal, Kiran; Baral, Himlal; Bhandari, Santosh P.; Bhandari, Anil; Keenan, Rodney J.",Paudyal,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Grant,1590,2019-12-26T07:28:59Z,,Spatial complexity and ecosystem services in rural landscapes,Spatial complexity and ecosystem services in rural landscapes,No,No,No,No,No,No,,0,6,0,6,"Laterra, Pedro; Orue, Maria E.; Booman, Gisel C.",Laterra,1,FALSE,FALSE,FALSE,FALSE,FALSE
Exclusion Criteria for Kremen Review Framework (Responses),kagr3234@colorado.edu,2019-12-11T00:01:35Z,2019-12-11T00:01:37Z,179,4,Nick,1827,2019-12-03T09:06:27Z,nidr7164@colorado.edu,Spatial covariance between biodiversity and other ecosystem service priorities,Spatial covariance between biodiversity and other ecosystem service priorities,No,No,No,No,No,No,,0,6,0,6,"Anderson, Barbara J.; Armsworth, Paul R.; Eigenbrod, Felix; Thomas, Chris D.; Gillings, Simon; Heinemeyer, Andreas; Roy, David B.; Gaston, Kevin J.",Anderson,2,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laurel,1432,2019-12-28T15:14:25Z,,Spatial differences of the supply of multiple ecosystem services and the environmental and land use factors affecting them,Spatial differences of the supply of multiple ecosystem services and the environmental and land use factors affecting them,No,No,No,No,No,No,,0,6,0,6,"Pan, Ying; Xu, Zengrang; Wu, Junxi",Pan,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Julie,795,2019-12-19T11:10:54Z,,Spatial fit between water quality policies and hydrologic ecosystem services in an urbanizing agricultural landscape,Spatial fit between water quality policies and hydrologic ecosystem services in an urbanizing agricultural landscape,No,No,No,No,No,No,attempts to link human driver (water policy) to water-related ES,0,6,0,6,"Qiu, Jiangxiao; Wardropper, Chloe B.; Rissman, Adena R.; Turner, Monica G.",Qiu,3,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Sierra,359,2020-01-02T18:02:41Z,,Spatial scale dependence of factors driving climate regulation services in the Americas,Spatial scale dependence of factors driving climate regulation services in the Americas,No,No,No,No,No,No,,0,6,0,6,"Serna-Chavez, Hector M.; Kissling, W. Daniel; Veen, Lourens E.; Swenson, Nathan G.; van Bodegom, Peter M.",Serna-Chavez,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Tim,1740,2020-01-18T14:53:21Z,,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,No,No,No,No,No,No,,0,6,0,6,"Bianchi, F. J. J. A.; Schellhorn, N. A.; Buckley, Y. M.; Possingham, H. P.",Bianchi,2,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Grant,1529,2019-12-26T07:09:52Z,,Spatial variation in the functional characteristics of herbivorous fish communities and the resilience of coral reefs,Spatial variation in the functional characteristics of herbivorous fish communities and the resilience of coral reefs,No,No,No,No,No,No,,0,6,0,6,"Cheal, Alistair J.; Emslie, Michael; MacNeil, M. Aaron; Miller, Ian; Sweatman, Hugh",Cheal,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura,661,2019-11-26T08:41:02Z,,Spatially explicit quantification of the interactions among ecosystem services,Spatially explicit quantification of the interactions among ecosystem services,No,No,No,No,No,No,,0,6,0,6,"Li, Yingjie; Zhang, Liwei; Qiu, Jiangxiao; Yan, Junping; Wan, Luwen; Wang, Pengtao; Hu, Ningke; Cheng, Wei; Fu, Bojie",Li,2,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Kathryn,936,2020-01-21T15:35:19Z,,"Species densities, biological interactions and benthic ecosystem functioning: an in situ experiment","Species densities, biological interactions and benthic ecosystem functioning: an in situ experiment",No,No,No,No,No,No,,0,6,0,6,"Clare, D. S.; Spencer, M.; Robinson, L. A.; Frid, C. L. J.",Clare,0,FALSE,FALSE,FALSE,FALSE,TRUE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Grant,1576,2019-12-16T15:50:43Z,,Species richness matters for the quality of ecosystem services: a test using seed dispersal by frugivorous birds,Species richness matters for the quality of ecosystem services: a test using seed dispersal by frugivorous birds,No,No,No,No,No,No,,0,6,0,6,"Garcia, Daniel; Martinez, Daniel",Garcia,3,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Anna,1271,2019-12-30T23:05:58Z,,Species Traits as Practical Tools for Ecological Restoration of Marly Eroded Lands,Species Traits as Practical Tools for Ecological Restoration of Marly Eroded Lands,No,No,No,No,No,No,,0,6,0,6,"Burylo, Melanie; Dutoit, Thierry; Rey, Freddy",Burylo,1,FALSE,FALSE,FALSE,FALSE,FALSE
Exclusion Criteria for Kremen Review Framework (Responses),kagr3234@colorado.edu,2019-12-11T00:01:35Z,2019-12-11T00:01:37Z,179,4,Sierra,334,2019-11-27T14:33:11Z,sije2140@colorado.edu,Species' thermal ranges predict changes in reef fish community structure during 8 years of extreme temperature variation,Species' thermal ranges predict changes in reef fish community structure during 8 years of extreme temperature variation,No,No,No,No,No,No,climate as a driver of high temperature zones in ocean and impacts on reef fish,0,6,0,6,"Day, Paul B.; Stuart-Smith, Rick D.; Edgar, Graham J.; Bates, Amanda E.",Day,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Isabel,540,2020-01-19T09:43:25Z,,Stable nitrogen and carbon isotope ratios in wild native honeybees: the influence of land use and climate,Stable nitrogen and carbon isotope ratios in wild native honeybees: the influence of land use and climate,No,No,No,No,No,No,,0,6,0,6,"Taki, Hisatomo; Ikeda, Hiroshi; Nagamitsu, Teruyoshi; Yasuda, Mika; Sugiura, Shinji; Maeto, Kaoru; Okabe, Kimiko",Taki,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Aislyn,298,2019-12-22T15:07:52Z,,Staging stewards of agro-ecosystems in the ecosystem services framework,Staging stewards of agro-ecosystems in the ecosystem services framework,No,No,No,No,No,No,,0,6,0,6,"Rana, Kartika; Goyal, Neha; Sharma, Gyan Prakash",Rana,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Grant,1634,2019-12-24T08:44:18Z,,Stream corridors as indicators of watershed land use: A case study in Istanbul,Stream corridors as indicators of watershed land use: A case study in Istanbul,No,No,No,No,No,No,,0,6,0,6,"Serengil, Yusuf; Inan, Muhittin; Yurtseven, Ibrahim; Kilic, Umit; Uyger, Betul",Serengil,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Claire,46,2020-01-22T21:08:36Z,,Strengths and potential pitfalls of hay transfer for ecological restoration revealed by RAD-seq analysis in floodplain Arabis species,Strengths and potential pitfalls of hay transfer for ecological restoration revealed by RAD-seq analysis in floodplain Arabis species,No,No,No,No,No,No,"The 'ES' measured is genetic diversity, which is important for stability. Not sure if we can count that as a service, but it could fall under Disturbance Regulation.",0,6,0,6,"Dittberner, Hannes; Becker, Christian; Jiao, Wen-Biao; Schneeberger, Korbinian; Hoelzel, Norbert; Tellier, Aurelien; de Meaux, Juliette",Dittberner,0,FALSE,FALSE,FALSE,FALSE,TRUE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laurel,1478,2019-12-29T13:51:15Z,,Structural features of fragmented woodland communities affect leaf litter decomposition rates,Structural features of fragmented woodland communities affect leaf litter decomposition rates,No,No,No,No,No,No,,0,6,0,6,"Hastwell, Graeme T.; Morris, E. Charles",Hastwell,0,FALSE,FALSE,FALSE,FALSE,TRUE
Exclusion Criteria for Kremen Review Framework (Responses),kagr3234@colorado.edu,2019-12-11T00:01:35Z,2019-12-11T00:01:37Z,179,4,Nick,1809,2019-12-03T08:32:53Z,nidr7164@colorado.edu,Surface Elevation Change and Susceptibility of Different Mangrove Zones to Sea-Level Rise on Pacific High Islands of Micronesia,Surface Elevation Change and Susceptibility of Different Mangrove Zones to Sea-Level Rise on Pacific High Islands of Micronesia,No,No,No,No,No,No,Sea level rise- intersection between terrestrial and marine,0,6,0,6,"Krauss, Ken W.; Cahoon, Donald R.; Allen, James A.; Ewel, Katherine C.; Lynch, James C.; Cormier, Nicole",Krauss,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Kathryn,926,2020-01-21T15:22:31Z,,Sustainable viticulture: The carbon-sink function of the vineyard agro-ecosystem,Sustainable viticulture: The carbon-sink function of the vineyard agro-ecosystem,No,No,No,No,No,No,,0,6,0,6,"Brunori, Elena; Farina, Roberta; Biasi, Rita",Brunori,0,FALSE,FALSE,FALSE,FALSE,TRUE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Aislyn,165,2019-11-26T13:10:33Z,,SWATCH21: A project for linking eco-hydrologic processes and services to aquatic biodiversity at river and catchment levels,SWATCH21: A project for linking eco-hydrologic processes and services to aquatic biodiversity at river and catchment levels,No,No,No,No,No,No,SWATCH21 model to improve eco-hydrologic services and answers 6 questions,0,6,0,6,"Lehmann, Anthony; Timoner, Pablo; Fasel, Marc; Lacayo, Martin; Vaghefi, Saeid Ashraf; Abbaspour, Karim C.",Lehmann,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Sierra,413,2020-01-06T19:56:09Z,,Synergies between industry and nature - An emergy evaluation of a biodiesel production system integrated with ecological systems,Synergies between industry and nature - An emergy evaluation of a biodiesel production system integrated with ecological systems,No,No,No,No,No,No,seems like paper is describing only a tool/concept but gives a specific application so may be ok to use,0,6,0,6,"Saladini, Fabrizio; Gopalakrishnan, Varsha; Bastianoni, Simone; Bakshi, Bhavik R.",Saladini,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Tim,1646,2019-12-02T22:01:24Z,,"Synergies, Trade-offs, and Losses of Ecosystem Services in Urban Regions: an Integrated Multiscale Framework Applied to the Leipzig-Halle Region, Germany","Synergies, Trade-offs, and Losses of Ecosystem Services in Urban Regions: an Integrated Multiscale Framework Applied to the Leipzig-Halle Region, Germany",No,No,No,No,No,No,Multiple ESs measured in an urban setting.,0,6,0,6,"Haase, Dagmar; Schwarz, Nina; Strohbach, Michael; Kroll, Franziska; Seppelt, Ralf",Haase,3,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Kathryn,895,2019-12-02T16:27:43Z,,Tailored flower strips promote natural enemy biodiversity and pest control in potato crops,Tailored flower strips promote natural enemy biodiversity and pest control in potato crops,No,No,No,No,No,,"Paper measures number of eggs on plants as a proxy for biological control. They don't measure herbivory directly. However, I think this is sufficient.",0,5,0,5,"Tschumi, Matthias; Albrecht, Matthias; Collatz, Jana; Dubsky, Viktor; Entling, Martin H.; Najar-Rodriguez, Adriana J.; Jacot, Katja",Tschumi,1,FALSE,FALSE,FALSE,TRUE,FALSE
Exclusion Criteria for Kremen Review Framework (Responses),kagr3234@colorado.edu,2019-12-11T00:01:35Z,2019-12-11T00:01:37Z,179,4,Sierra,301,2019-11-26T12:32:55Z,sije2140@colorado.edu,Taxonomic and functional facets of the resilience to management of mown subalpine grasslands,Taxonomic and functional facets of the resilience to management of mown subalpine grasslands,No,No,No,No,No,No,,0,6,0,6,"Lochon, Iris; Colace, Marie-Pascale; Devaux, Caroline; Grigulis, Karl; Rettinger, Ricarda; Lavorel, Sandra",Lochon,1,FALSE,FALSE,FALSE,FALSE,FALSE
Exclusion Criteria for Kremen Review Framework (Responses),kagr3234@colorado.edu,2019-12-11T00:01:35Z,2019-12-11T00:01:37Z,179,4,Travis,1079,2019-12-02T11:53:40Z,trmc6753@colorado.edu,"Temperature tolerance of western Baltic Sea Fucus vesiculosus - growth, photosynthesis and survival","Temperature tolerance of western Baltic Sea Fucus vesiculosus - growth, photosynthesis and survival",No,No,No,No,No,No,"This paper measures the response of a particular taxa of seaweed to varying temperatures to show how it impacts growth, photosynthesis and survival, so while not directly measuring an ecosystem function is showing how varying climates impact important processes that shape functions. hmmm",0,6,0,6,"Graiff, Angelika; Liesner, Daniel; Karsten, Ulf; Bartsch, Inka",Graiff,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Julie,875,2020-01-15T21:51:00Z,,Temporal changes in the abiotic/biotic drivers of selfpurification in a temperate river,Temporal changes in the abiotic/biotic drivers of selfpurification in a temperate river,No,No,No,No,No,No,"effect of temperature and hydrological characteristics on water quality (phosphorous, suspended matter)",0,6,0,6,"Wagner, Iwona; Zalewski, Maciej",Wagner,1,FALSE,FALSE,FALSE,FALSE,FALSE
Exclusion Criteria for Kremen Review Framework (Responses),kagr3234@colorado.edu,2019-12-11T00:01:35Z,2019-12-11T00:01:37Z,179,4,Sierra,330,2019-11-27T13:29:16Z,sije2140@colorado.edu,Temporal Dynamics of Ecosystem Services,Temporal Dynamics of Ecosystem Services,No,No,No,No,No,No,a new way to categorize ecosystem services by their temporal dynamics,0,6,0,6,"Rau, Anna-Lena; von Wehrden, Henrik; Abson, David J.",Rau,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura,662,2019-11-26T08:42:40Z,,Temporal variation and spatial scale dependency of ecosystem service interactions: a case study on the central Loess Plateau of China,Temporal variation and spatial scale dependency of ecosystem service interactions: a case study on the central Loess Plateau of China,No,No,No,No,No,No,,0,6,0,6,"Hou, Ying; Lu, Yihe; Chen, Weiping; Fu, Bojie",Hou,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura,653,2019-11-27T09:05:29Z,,"Terrestrial acidification and ecosystem services: effects of acid rain on bunnies, baseball, and Christmas trees","Terrestrial acidification and ecosystem services: effects of acid rain on bunnies, baseball, and Christmas trees",No,No,No,No,No,No,,0,6,0,6,"Irvine, Irina C.; Greaver, Tara; Phelan, Jennifer; Sabo, Robert D.; Van Houtven, George",Irvine,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Claire,86,2020-01-22T22:30:14Z,,Terrestrial isopods as bioindicators for environmental monitoring in olive groves and natural ecosystems,Terrestrial isopods as bioindicators for environmental monitoring in olive groves and natural ecosystems,No,No,No,No,No,No,Measures isopod species richness but specifically discusses it as a bioindicator,0,6,0,6,"Solomou, Alexandra D.; Sfugaris, Athanassios, I; Sfendourakis, Spyros",Solomou,0,FALSE,FALSE,FALSE,FALSE,TRUE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Julie,884,2020-01-17T12:00:11Z,,The active microbial diversity drives ecosystem multifunctionality and is physiologically related to carbon availability in Mediterranean semi-arid soils,The active microbial diversity drives ecosystem multifunctionality and is physiologically related to carbon availability in Mediterranean semi-arid soils,No,No,No,No,No,No,,0,6,0,6,"Bastida, Felipe; Torres, Irene F.; Moreno, Jose L.; Baldrian, Petr; Ondono, Sara; Ruiz-Navarro, Antonio; Hernandez, Teresa; Richnow, Hans H.; Starke, Robert; Garcia, Carlos; Jehmlich, Nico",Bastida,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura,715,2019-12-02T16:19:12Z,,The ecological adaptability of Phragmites australis to interactive effects of water level and salt stress in the Yellow River Delta,The ecological adaptability of Phragmites australis to interactive effects of water level and salt stress in the Yellow River Delta,No,No,No,No,No,No,measuring functions not services,0,6,0,6,"Guan, Bo; Yu, Junbao; Hou, Aixin; Han, Guangxuan; Wang, Guangmei; Qu, Fanzhu; Xia, Jiangbao; Wang, Xuehong",Guan,2,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Julie,848,2019-12-27T08:52:29Z,,The effect of rehabilitation measures on ecological infrastructure in response to acid mine drainage from coal mining,The effect of rehabilitation measures on ecological infrastructure in response to acid mine drainage from coal mining,No,No,No,No,No,No,Effects of human driver (wetland management) on wetland ES/EF,0,6,0,6,"de Klerk, A. R.; Oberholster, P. J.; van Wyk, J. H.; Truter, J. C.; Schaefer, L. M.; Botha, A-M.",de Klerk,0,FALSE,FALSE,FALSE,FALSE,TRUE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Julie,838,2019-12-26T08:43:21Z,,The effects of oil palm plantations on the functional diversity of Amazonian birds,The effects of oil palm plantations on the functional diversity of Amazonian birds,No,No,No,No,No,No,"Links land use type to tropical bird community compostion;  minimally mentions links to services like pollination, seed dispersal (not quantified)",0,6,0,6,"Almeida, Sara M.; Silva, Larissa C.; Cardoso, Maira R.; Cerqueira, Pablo V.; Juen, Leandro; Santos, Marcos P. D.",Almeida,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Isabel,522,2020-01-17T16:32:03Z,,The evaluation for the impact of land use change on habitat quality: A joint contribution of cellular automata scenario simulation and habitat quality assessment model,The evaluation for the impact of land use change on habitat quality: A joint contribution of cellular automata scenario simulation and habitat quality assessment model,No,No,No,No,No,No,,0,6,0,6,"He, Jianhua; Huang, Junlong; Li, Chun",He,1,FALSE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Travis,1136,2020-01-20T14:16:39Z,,The forgotten flies: the importance of non-syrphid Diptera as pollinators,The forgotten flies: the importance of non-syrphid Diptera as pollinators,No,No,No,No,No,No,,0,6,0,6,"Orford, Katherine A.; Vaughan, Ian P.; Memmott, Jane",Orford,0,FALSE,FALSE,FALSE,FALSE,TRUE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Julie,883,2020-01-17T11:24:07Z,,The impact of land use/land cover scale on modelling urban ecosystem services,The impact of land use/land cover scale on modelling urban ecosystem services,No,No,No,No,No,No,Scale paper!,0,6,0,6,"Grafius, Darren R.; Corstanje, Ron; Warren, Philip H.; Evans, Karl L.; Hancock, Steven; Harris, Jim A.",Grafius,1,FALSE,FALSE,FALSE,FALSE,FALSE
