filename,owner,createdTime,modifiedTime,records,rank,EBIOReviewer,Number,Timestamp,email,final_name,Title,meta,review,no_efes,valrisk,tool,biodiv,comments,Yes,No,empty,tally,AuthorsFull,FirstAuthor,in_meetscriteria,exclude,flag_NO,flag_NA,flag_Q8,flag_paper
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Tim,1687,2020-01-18T00:06:15Z,,"Wetland changes and mangrove restoration planning in Shenzhen Bay, Southern China","Wetland changes and mangrove restoration planning in Shenzhen Bay, Southern China",No,No,Yes,No,No,Yes,,2,4,0,6,"Ren, Hai; Wu, Xiaoming; Ning, Tianzhu; Huang, Gu; Wang, Jun; Jian, Shuguang; Lu, Hongfang",Ren,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura,728,2019-11-28T09:13:12Z,,Wetland Ecosystem Services and the Ramsar Convention: an Assessment of Needs,Wetland Ecosystem Services and the Ramsar Convention: an Assessment of Needs,Yes,Yes,No,No,No,No,"useful review/meta-analysis on wetland ES. excluded because a review, but put in the useful other papers folder.",2,4,0,6,"McInnes, Robert J.; Simpson, Matthew; Lopez, Beatriz; Hawkins, Robbie; Shore, Robert",McInnes,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laurel,1458,2019-12-28T16:08:41Z,,Wetland management in New Zealand: Are current approaches and policies sustaining wetland ecosystems in agricultural landscapes?,Wetland management in New Zealand: Are current approaches and policies sustaining wetland ecosystems in agricultural landscapes?,No,No,Yes,No,No,No,,1,5,0,6,"Myers, S. C.; Clarkson, B. R.; Reeves, P. N.; Clarkson, B. D.",Myers,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Isabel,502,2020-01-16T19:40:14Z,,Wetlands need people: a framework for understanding and promoting Australian indigenous wetland management,Wetlands need people: a framework for understanding and promoting Australian indigenous wetland management,No,No,Yes,No,No,No,,1,5,0,6,"Pyke, Michelle L.; Toussaint, Sandy; Close, Paul G.; Dobbs, Rebecca J.; Davey, Irene; George, Kevin J.; Oades, Daniel; Sibosado, Deborah; McCarthy, Phillip; Tigan, Cecelia; Angus Jnr, Bernadette; Riley, Elaine; Cox, Devena; Cox, Zynal; Smith, Brendan; Cox, Preston; Wiggan, Albert; Clifton, Julian",Pyke,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Sierra,368,2020-01-03T09:06:24Z,,What can conservation strategies learn from the ecosystem services approach? Insights from ecosystem assessments in two Spanish protected areas,What can conservation strategies learn from the ecosystem services approach? Insights from ecosystem assessments in two Spanish protected areas,No,No,Yes,No,No,No,"This paper is about assessing perceptions of ecosystem services through managers, users, and researchers. Services and functions were not directly measured.",1,5,0,6,"Garcia-Llorente, Marina; Harrison, Paula A.; Berry, Pam; Palomo, Ignacio; Gomez-Baggethun, Erik; Iniesta-Arandia, Irene; Montes, Carlos; Garcia del Amo, David; Martin-Lopez, Berta",Garcia-Llorente,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Julie,862,2020-01-15T07:11:51Z,,What does Life-Cycle Assessment of agricultural products need for more meaningful inclusion of biodiversity?,What does Life-Cycle Assessment of agricultural products need for more meaningful inclusion of biodiversity?,No,Yes,Yes,No,No,No,,2,4,0,6,"Teillard, Felix; de Souza, Danielle Maia; Thoma, Greg; Gerber, Pierre J.; Finn, John A.",Teillard,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Aislyn,257,2019-12-22T14:07:28Z,,What has ecosystem service science achieved in Spanish drylands? Evidences of need for transdisciplinary science,What has ecosystem service science achieved in Spanish drylands? Evidences of need for transdisciplinary science,No,Yes,Yes,No,No,No,,2,4,0,6,"Quintas-Soriano, Cristina; Garcia-Llorente, Marina; Castro, Antonio J.",Quintas-Soriano,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Grant,1578,2019-12-16T15:51:47Z,,What is ecological engineering?,What is ecological engineering?,No,Yes,,,,,,1,1,3,2,"Mitsch, William J.",Mitsch,0,TRUE,FALSE,TRUE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Tim,1686,2020-01-18T00:02:37Z,,What is Satoyama? Points for discussion on its future direction,What is Satoyama? Points for discussion on its future direction,No,Yes,Yes,No,No,No,,2,4,0,6,"Morimoto, Yukihiro",Morimoto,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Julie,867,2020-01-15T19:42:03Z,,"What's wrong with novel ecosystems, really?","What's wrong with novel ecosystems, really?",No,Yes,Yes,No,No,No,,2,4,0,6,"Miller, James R.; Bestelmeyer, Brandon T.",Miller,1,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Julie,818,2019-12-22T09:51:36Z,,When natural habitat fails to enhance biological pest control - Five hypotheses,When natural habitat fails to enhance biological pest control - Five hypotheses,No,Yes,Yes,No,No,No,,2,4,0,6,"Tscharntke, Teja; Karp, Daniel S.; Chaplin-Kramer, Rebecca; Batary, Peter; DeClerck, Fabrice; Gratton, Claudio; Hunt, Lauren; Ives, Anthony; Jonsson, Mattias; Larsen, Ashley; Martin, Emily A.; Martinez-Salinas, Alejandra; Meehan, Timothy D.; O'Rourke, Megan; Poveda, Katja; Rosenheim, Jay A.; Rusch, Adrien; Schellhorn, Nancy; Wanger, Thomas C.; Wratten, Stephen; Zhang, Wei",Tscharntke,1,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Anna,1257,2019-12-30T21:38:22Z,,Where now for protected areas? Setting the stage for the 2014 World Parks Congress,Where now for protected areas? Setting the stage for the 2014 World Parks Congress,No,No,Yes,No,No,No,,1,5,0,6,"Dudley, Nigel; Groves, Craig; Redford, Kent H.; Stolton, Sue",Dudley,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Julie,799,2019-12-19T12:15:31Z,,Where to plant urban trees? A spatially explicit methodology to explore ecosystem service tradeoffs,Where to plant urban trees? A spatially explicit methodology to explore ecosystem service tradeoffs,No,No,No,Yes,No,No,"Really only focuses on different tree planting schemes to maximize different ES's, but is potentially useful in a discussion about multifunctionality and trait-tradeoffs (they discuss how [according to their models], different services may trade off)",1,5,0,6,"Bodnaruk, E. W.; Kroll, C. N.; Yang, Y.; Hirabayashi, S.; Nowak, D. J.; Endreny, T. A.",Bodnaruk,0,TRUE,FALSE,FALSE,FALSE,FALSE
Exclusion Criteria for Kremen Review Framework (Responses),kagr3234@colorado.edu,2019-12-11T00:01:35Z,2019-12-11T00:01:37Z,179,4,Travis,1100,2019-12-09T10:37:27Z,trmc6753@colorado.edu,Who loses? Tracking ecosystem service redistribution from road development and mitigation in the Peruvian Amazon,Who loses? Tracking ecosystem service redistribution from road development and mitigation in the Peruvian Amazon,No,Yes,No,Yes,No,,,2,3,0,5,"Mandle, Lisa; Tallis, Heather; Sotomayor, Leonardo; Vogl, Adrian L.",Mandle,0,TRUE,FALSE,FALSE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Nick,1845,2019-12-10T09:30:54Z,,Whole-tree sap flow is substantially diminished by leaf herbivory,Whole-tree sap flow is substantially diminished by leaf herbivory,No,No,Yes,No,No,No,,1,5,0,6,"Cunningham, Saul A.; Pullen, Kimberi R.; Colloff, Matthew J.",Cunningham,0,TRUE,FALSE,FALSE,FALSE,FALSE
Exclusion Criteria for Kremen Review Framework (Responses),kagr3234@colorado.edu,2019-12-11T00:01:35Z,2019-12-11T00:01:37Z,179,4,Nick,1819,2019-12-03T08:58:08Z,nidr7164@colorado.edu,Why biodiversity is important to the functioning of real-world ecosystems,Why biodiversity is important to the functioning of real-world ecosystems,No,Yes,Yes,No,No,No,,2,4,0,6,"Duffy, J. Emmett",Duffy,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Claire,130,2020-01-22T23:53:36Z,,Wildfires as an ecosystem service,Wildfires as an ecosystem service,No,Yes,Yes,No,No,No,,2,4,0,6,"Pausas, Juli G.; Keeley, Jon E.",Pausas,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Grant,1562,2019-12-16T14:51:05Z,,"Wildlife-friendly farming benefits rare birds, bees and plants","Wildlife-friendly farming benefits rare birds, bees and plants",No,No,Yes,,,,,1,2,2,3,"Pywell, Richard F.; Heard, Matthew S.; Bradbury, Richard B.; Hinsley, Shelley; Nowakowski, Marek; Walker, Kevin J.; Bullock, James M.",Pywell,1,TRUE,FALSE,TRUE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Aislyn,214,2019-12-18T19:22:58Z,,Will PES Schemes Survive in the Long-term Without Evidence of Their Effectiveness? Exploring Four Water-related Cases in Colombia,Will PES Schemes Survive in the Long-term Without Evidence of Their Effectiveness? Exploring Four Water-related Cases in Colombia,No,No,Yes,No,No,No,,1,5,0,6,"de Lima, Leticia Santos; Ramos Baron, Pablo Andres; Villamayor-Tomas, Sergio; Krueger, Tobias",de Lima,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Nick,1830,2019-12-10T09:10:21Z,,Wisconsin farmer attitudes regarding native grass use in grazing systems,Wisconsin farmer attitudes regarding native grass use in grazing systems,No,No,Yes,No,No,No,"THe paper used a survey to assess farmers knowledge. While the questions were ecological, the study and analyses are not",1,5,0,6,"Doll, J. E.; Jackson, R. D.",Doll,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Julie,764,2019-11-30T13:45:27Z,,"Women's local knowledge of water resources and adaptation to landscape change in the mountains of Veracruz, Mexico","Women's local knowledge of water resources and adaptation to landscape change in the mountains of Veracruz, Mexico",No,No,Yes,No,No,,,1,4,0,5,"Kernecker, Maria; Vogl, Christian R.; Aguilar Melendez, Araceli",Kernecker,0,TRUE,FALSE,FALSE,TRUE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Anna,1330,2019-12-31T12:13:03Z,,Yard stories: examining residents' conceptions of their yards as part of the urban ecosystem in Minnesota,Yard stories: examining residents' conceptions of their yards as part of the urban ecosystem in Minnesota,No,No,Yes,No,No,No,,1,5,0,6,"Dahmus, Maria E.; Nelson, Kristen C.",Dahmus,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,607,2019-12-16T13:27:40Z,,A bird's eye view: using circuit theory to study urban landscape connectivity for birds,A bird's eye view: using circuit theory to study urban landscape connectivity for birds,No,No,Yes,No,Yes,Yes,"CTW re-evaluated article for Q8 -- paper does measure bird abundance but not as proxy for EF; LD: This is a bit unclear but seems focused on bird movement in cities, rather than on birdwatching as an ES",3,3,0,6,"Grafius, Darren R.; Corstanje, Ron; Siriwardena, Gavin M.; Plummer, Kate E.; Harris, Jim A.",Grafius,1,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,699,2019-12-16T13:37:15Z,,A Framework for Evaluating Heterogeneity and Landscape-Level Impacts of Non-native Aquatic Species,A Framework for Evaluating Heterogeneity and Landscape-Level Impacts of Non-native Aquatic Species,No,Yes,Yes,No,No,No,,2,4,0,6,"Vander Zanden, M. Jake; Hansen, Gretchen J. A.; Latzka, Alexander W.",Vander Zanden,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Claire,10,2020-01-14T12:56:17Z,,A horizon scan of priorities for coastal marine microbiome research,A horizon scan of priorities for coastal marine microbiome research,No,Yes,Yes,No,No,No,,2,4,0,6,"Trevathan-Tackett, Stacey M.; Sherman, Craig D. H.; Huggett, Megan J.; Campbell, Alexandra H.; Laverock, Bonnie; Hurtado-McCormick, Valentina; Seymour, Justin R.; Firl, Alana; Messer, Lauren F.; Ainsworth, Tracy D.; Negandhi, Karita L.; Daffonchio, Daniele; Egan, Suhelen; Engelen, Aschwin H.; Fusi, Marco; Thomas, Torsten; Vann, Laura; Hernandez-Agreda, Alejandra; Gan, Han Ming; Marzinelli, Ezequiel M.; Steinberg, Peter D.; Hardtke, Leo; Macreadie, Peter, I",Trevathan-Tackett,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,628,2019-12-16T09:20:46Z,,A socio-ecological perspective of urban green networks: the Stockholm case,A socio-ecological perspective of urban green networks: the Stockholm case,No,No,Yes,No,Yes,No,"CTW re-evaluated article for Q8; LD: This one was unclear at first, but does not measure any EF or ES",2,4,0,6,"Xiu, Na; Ignatieva, Maria; van den Bosch, Cecil Konijnendijk; Chai, Yongyu; Wang, Fei; Cui, Tengfei; Yang, Fengping",Xiu,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,716,2019-12-16T11:05:09Z,,An evolutionary game theoretical model shows the limitations of the additive partitioning method for interpreting biodiversity experiments,An evolutionary game theoretical model shows the limitations of the additive partitioning method for interpreting biodiversity experiments,No,No,Yes,No,Yes,No,"CTW re-evaluated article for Q8; LD: methods paper that is focused on plant competition rather than functioning consequences, based on the abstract",2,4,0,6,"Vermeulen, Peter J.; van Ruijven, Jasper; Anten, Niels P. R.; van der Werf, Wopke",Vermeulen,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,630,2019-12-16T09:24:25Z,,An update of the Visual_HEA software to improve the implementation of the Habitat Equivalency Analysis method,An update of the Visual_HEA software to improve the implementation of the Habitat Equivalency Analysis method,No,No,No,No,Yes,No,"CTW re-evaluated article for Q8 .. model does measure ES, but more as illustration of software program.. no linkage between drivers and ES or EF and ES; LD: It does have a case study but doesn't seem directly relevant:  ""A case study about the accidental pollution of the Mimizan River from a sodium hypochlorite spill at a paper mill illustrates the new functionalities of the software. The use of the HEA method to assess ecosystem services related to biodiversity offset has been widespread thanks to the development of this user-friendly software package.""",1,5,0,6,"Pioch, Sylvain; Johnston, Matthew W.; Vaissiere, Anne-Charlotte; Berger, Fanny; Jacob, Celine; Dodge, Richard",Pioch,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Claire,8,2020-01-14T12:52:34Z,,"AquaFlux: Rapid, transparent and replicable analyses of plant transpiration","AquaFlux: Rapid, transparent and replicable analyses of plant transpiration",No,No,No,No,Yes,No,"This paper describes a tool and reports implications on EF and ES, but they don't do any new analyses and report results.",1,5,0,6,"Speckman, Heather; Ewers, Brent E.; Beverly, Daniel P.",Speckman,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Isabel,466,2020-01-19T19:03:13Z,,"Are Collembola ""flying"" onto green roofs?","Are Collembola ""flying"" onto green roofs?",No,No,Yes,No,No,No,,1,5,0,6,"Joimel, Sophie; Grard, Baptiste; Auclerc, Apolline; Hedde, Mickael; Le Doare, Nolwenn; Salmon, Sandrine; Chenu, Claire",Joimel,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,620,2019-12-16T08:56:54Z,,Biodiversity estimation of the western region of Ghana using arthropod mean morphospecies abundance,Biodiversity estimation of the western region of Ghana using arthropod mean morphospecies abundance,No,No,Yes,No,No,Yes,"CTW re-evaluated article for Q8 -- article focused on species abundance for conservation, not for EF or ES; LD: only focused on conservation (species changes in response to human activities)",2,4,0,6,"Hackman, Kwame Oppong; Gong, Peng",Hackman,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,700,2019-12-16T10:53:49Z,,Bridging ecology and conservation: from ecological networks to ecosystem function,Bridging ecology and conservation: from ecological networks to ecosystem function,No,Yes,Yes,No,No,No,"CTW re-evaluated article for Q8 -- added to ""Excluded but useful"" folder",2,4,0,6,"Harvey, Eric; Gounand, Isabelle; Ward, Colette L.; Altermatt, Florian",Harvey,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,637,2019-12-16T09:29:08Z,,Challenges for the conservation of marine small natural features,Challenges for the conservation of marine small natural features,No,Yes,Yes,No,No,No,CTW re-evaluated article for Q8; LD: review paper,2,4,0,6,"Lundquist, Carolyn J.; Bulmer, Richard H.; Clark, Malcolm R.; Hillman, Jenny R.; Nelson, Wendy A.; Norrie, Craig R.; Rowden, Ashley A.; Tracey, Dianne M.; Hewitt, Judi E.",Lundquist,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,644,2019-12-16T09:44:55Z,,Connecting Earth observation to high-throughput biodiversity data,Connecting Earth observation to high-throughput biodiversity data,No,No,No,No,Yes,No,"CTW re-evaluated article for Q8; LD: This seems like a useful methods paper to cite, I'm adding it to the folder for useable but excluded",1,5,0,6,"Bush, Alex; Sollmann, Rahel; Wilting, Andreas; Bohmann, Kristine; Cole, Beth; Balzter, Heiko; Martius, Christopher; Zlinszky, Andras; Calvignac-Spencer, Sebastien; Cobbold, Christina A.; Dawson, Terence P.; Emerson, Brent C.; Ferrier, Simon; Gilbert, M. Thomas P.; Herold, Martin; Jones, Laurence; Leendertz, Fabian H.; Matthews, Louise; Millington, James D. A.; Olson, John R.; Ovaskainen, Otso; Raffaelli, Dave; Reeve, Richard; Roedel, Mark-Oliver; Rodgers, Torrey W.; Snape, Stewart; Visseren-Hamakers, Ingrid; Vogler, Alfried P.; White, Piran C. L.; Wooster, Martin J.; Yu, Douglas W.",Bush,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,638,2019-12-16T09:31:46Z,,Connecting human-nature relationships to environmental behaviors that minimize the spread of aquatic invasive species,Connecting human-nature relationships to environmental behaviors that minimize the spread of aquatic invasive species,No,No,Yes,Yes,No,No,"CTW re-evaluated article for Q8 -- is social sci study of human attitudes (valuation, semi-structure interviews) towards aquatic invasive species",2,4,0,6,"Kemp, Catherine; van Riper, Carena J.; BouFajreldin, Lama; Stewart, William P.; Scheunemann, Jarrod; van den Born, Riyan J. G.",Kemp,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Tim,1750,2020-01-18T15:37:54Z,,Conservation of species interaction networks,Conservation of species interaction networks,No,Yes,Yes,No,No,No,,2,4,0,6,"Tylianakis, Jason M.; Laliberte, Etienne; Nielsen, Anders; Bascompte, Jordi",Tylianakis,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,671,2019-12-16T13:08:56Z,,Conservation planning with spatially explicit models: a case for horseshoe bats in complex mountain landscapes,Conservation planning with spatially explicit models: a case for horseshoe bats in complex mountain landscapes,No,No,Yes,No,No,No,,1,5,0,6,"Le Roux, Marie; Redon, Mathilde; Archaux, Frederic; Long, Jed; Vincent, Stephane; Luque, Sandra",Le Roux,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,636,2019-12-16T09:27:42Z,,Conservation relevance of bat caves for biodiversity and ecosystem services,Conservation relevance of bat caves for biodiversity and ecosystem services,Yes,Yes,No,No,No,No,,2,4,0,6,"Medellin, Rodrigo A.; Wiederholt, Ruscena; Lopez-Hoffman, Laura",Medellin,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,673,2019-12-16T10:08:35Z,,"Contrasting processes drive alpha and beta taxonomic, functional and phylogenetic diversity of orthopteran communities in grasslands","Contrasting processes drive alpha and beta taxonomic, functional and phylogenetic diversity of orthopteran communities in grasslands",No,No,Yes,No,No,Yes,,2,4,0,6,"Fournier, Bertrand; Mouly, Arnaud; Moretti, Marco; Gillet, Francois",Fournier,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,712,2019-12-16T13:39:23Z,,Credit of ecological interactions: A new conceptual framework to support conservation in a defaunated world,Credit of ecological interactions: A new conceptual framework to support conservation in a defaunated world,No,Yes,Yes,No,No,No,,2,4,0,6,"Genes, Luisa; Cid, Bruno; Fernandez, Fernando A. S.; Pires, Alexandra S.",Genes,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,725,2019-12-16T13:42:37Z,,Delineating the ecological conservation redline based on the persistence of key species: Giant pandas (Ailuropoda melanoleuca) inhabiting the Qinling Mountains,Delineating the ecological conservation redline based on the persistence of key species: Giant pandas (Ailuropoda melanoleuca) inhabiting the Qinling Mountains,No,No,Yes,No,No,No,CTW re-evaluated article for Q8; LD: focused on species survival not explicitly any EF or ES,1,5,0,6,"Gong, Minghao; Fan, Zhiyong; Wang, Junyan; Liu, Gang; Lin, Chin",Gong,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Isabel,473,2020-01-19T19:03:30Z,,Demographic variability and scales of agreement and disagreement over resource management restrictions,Demographic variability and scales of agreement and disagreement over resource management restrictions,No,No,Yes,No,No,No,,1,5,0,6,"McClanahan, Tim R.; Abunge, Caroline A.",McClanahan,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,731,2019-12-16T11:12:57Z,,Designing agricultural landscapes for biodiversity-based ecosystem services,Designing agricultural landscapes for biodiversity-based ecosystem services,No,Yes,Yes,No,No,No,,2,4,0,6,"Landis, Douglas A.",Landis,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,604,2019-12-16T08:50:03Z,,"Drivers of community assembly in tropical forest restoration sites: role of local environment, landscape, and space","Drivers of community assembly in tropical forest restoration sites: role of local environment, landscape, and space",No,No,Yes,No,No,No,,1,5,0,6,"Audino, Livia D.; Murphy, Stephen J.; Zambaldi, Ludimila; Louzada, Julio; Comita, Liza S.",Audino,0,TRUE,FALSE,FALSE,FALSE,FALSE
Abstract Review_Exclusion Criteria for Kremen Review Framework (Responses),ledee@umn.edu,2019-12-03T01:00:33Z,2020-01-24T05:37:38Z,1913,1,Laura/Caitlin,711,2019-12-16T11:00:24Z,,Ecological characterization of an ex situ conservation plantation in south-eastern Mozambique,Ecological characterization of an ex situ conservation plantation in south-eastern Mozambique,No,No,Yes,No,No,Yes,"CTW re-evaluated article for Q8 -- tree species genetic diversity, richness, and abundance by diameter class assessed, not enough of an explicit linkage to EF",2,4,0,6,"Ribeiro, Natasha S.; Jetimane, Julieta L.; Militao, Elias; Maquia, Ivete; Chirizane, Cacilda; de Sousa, Camila; Alves, Tereza; Veloso, Maria Manuela; Goulao, Luis F.; Ribeiro-Barros, Ana I.",Ribeiro,1,TRUE,FALSE,FALSE,FALSE,FALSE
