assess_date,doublerev,exclude,ResponseId,Init,Title,Group,abbr,Other_checked,ES,answer,OtherEntry
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,Driver,TRUE,CulturePsych,Management Practices,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,Driver,TRUE,CulturePsych,Other,TRUE
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,OtherDriver,TRUE,CulturePsych,Income,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,OtherDriver,TRUE,CulturePsych,education,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,OtherDriver,TRUE,CulturePsych,wealth,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Bio,Driver,TRUE,CulturePsych,Other,TRUE
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Bio,OtherDriver,TRUE,CulturePsych,Land cover,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Env,Driver,TRUE,CulturePsych,Other,TRUE
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Env,OtherDriver,TRUE,CulturePsych,Slope,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,Driver,TRUE,Food,Land use change,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,Driver,TRUE,Food,Population growth,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,Driver,TRUE,Food,Management Practices,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,Driver,TRUE,Food,Other,TRUE
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,OtherDriver,TRUE,Food,Income,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,OtherDriver,TRUE,Food,education,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,OtherDriver,TRUE,Food,wealth,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Bio,Driver,TRUE,Food,Other,TRUE
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Bio,OtherDriver,TRUE,Food,Land cover,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Env,Driver,TRUE,Food,Other,TRUE
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Env,OtherDriver,TRUE,Food,Slope,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,Driver,TRUE,Materials,Land use change,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,Driver,TRUE,Materials,Population growth,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,Driver,TRUE,Materials,Management Practices,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,Driver,TRUE,Materials,Other,TRUE
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,OtherDriver,TRUE,Materials,Income,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,OtherDriver,TRUE,Materials,education,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,OtherDriver,TRUE,Materials,wealth,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Bio,Driver,TRUE,Materials,Other,TRUE
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Bio,OtherDriver,TRUE,Materials,Land cover,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Env,Driver,TRUE,Materials,Other,TRUE
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Env,OtherDriver,TRUE,Materials,Slope,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,Driver,TRUE,Pollination,Land use change,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,Driver,TRUE,Pollination,Population growth,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,Driver,TRUE,Pollination,Management Practices,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,Driver,TRUE,Pollination,Other,TRUE
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,OtherDriver,TRUE,Pollination,Income,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,OtherDriver,TRUE,Pollination,education,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,OtherDriver,TRUE,Pollination,wealth,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Bio,Driver,TRUE,Pollination,Other,TRUE
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Bio,OtherDriver,TRUE,Pollination,Land cover,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Env,Driver,TRUE,Pollination,Other,TRUE
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Env,OtherDriver,TRUE,Pollination,Slope,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,Driver,TRUE,SoilProtect,Land use change,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,Driver,TRUE,SoilProtect,Population growth,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,Driver,TRUE,SoilProtect,Management Practices,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,Driver,TRUE,SoilProtect,Other,TRUE
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,OtherDriver,TRUE,SoilProtect,Income,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,OtherDriver,TRUE,SoilProtect,education,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Anthro,OtherDriver,TRUE,SoilProtect,wealth,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Bio,Driver,TRUE,SoilProtect,Other,TRUE
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Bio,OtherDriver,TRUE,SoilProtect,Land cover,
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Env,Driver,TRUE,SoilProtect,Other,TRUE
2020-05-17,FALSE,Keep,R_1LifUe6pTeDZbVA,CK,Social-ecological drivers of multiple ecosystem services: what variables explain patterns of ecosystem services across the Norrstrom drainage basin?,Env,OtherDriver,TRUE,SoilProtect,Slope,
2020-05-17,FALSE,Keep,R_1ibs5xKmcHdwFIc,CW,Social-ecological outcomes in recreational fisheries: the interaction of lakeshore development and stocking,Anthro,Driver,FALSE,CulturePsych,Population growth,
2020-05-17,FALSE,Keep,R_3rSPnJEarRAZZy3,KCG,Soil and vegetation recovery following alien tree clearing in the Eastern Cape Province of South Africa,Anthro,Driver,FALSE,SoilProtect,Land use change,
2020-05-17,TRUE,Keep,R_1rcDzM4YxztMLHz,JL,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,Anthro,Driver,FALSE,SoilProtect,Management Practices,
2020-05-17,TRUE,Keep,R_1rcDzM4YxztMLHz,JL,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,Bio,Driver,FALSE,SoilProtect,Service Provider (Q17),
2020-05-17,TRUE,Keep,R_1rcDzM4YxztMLHz,JL,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,Env,Driver,FALSE,SoilProtect,Climate,
2020-05-17,TRUE,Keep,R_2XpuO7DUfMRWCt6,TK,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,Bio,Driver,FALSE,SoilProtect,Service Provider (Q17),
2020-05-17,TRUE,Keep,R_2XpuO7DUfMRWCt6,TK,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,Env,Driver,FALSE,SoilProtect,Climate,
2020-05-17,TRUE,Keep,R_1jPa3Lxzg9RVdQk,JL,Soils Determine Early Revegetation Establishment with and without Cover Crops in Northern Mixed Grass Prairie after Energy Development,Anthro,Driver,FALSE,freshWQReg,Management Practices,
2020-05-17,TRUE,Keep,R_1jPa3Lxzg9RVdQk,JL,Soils Determine Early Revegetation Establishment with and without Cover Crops in Northern Mixed Grass Prairie after Energy Development,Env,Driver,TRUE,freshWQReg,Other,TRUE
2020-05-17,TRUE,Keep,R_1jPa3Lxzg9RVdQk,JL,Soils Determine Early Revegetation Establishment with and without Cover Crops in Northern Mixed Grass Prairie after Energy Development,Env,OtherDriver,TRUE,freshWQReg,Other=soil variables(salts;Fe;Mn;pH),
2020-05-17,TRUE,Keep,R_1jPa3Lxzg9RVdQk,JL,Soils Determine Early Revegetation Establishment with and without Cover Crops in Northern Mixed Grass Prairie after Energy Development,Anthro,Driver,FALSE,HabCreate,Management Practices,
2020-05-17,TRUE,Keep,R_1jPa3Lxzg9RVdQk,JL,Soils Determine Early Revegetation Establishment with and without Cover Crops in Northern Mixed Grass Prairie after Energy Development,Anthro,Driver,FALSE,PestPath,Management Practices,
2020-05-17,TRUE,Keep,R_1jPa3Lxzg9RVdQk,JL,Soils Determine Early Revegetation Establishment with and without Cover Crops in Northern Mixed Grass Prairie after Energy Development,Anthro,Driver,FALSE,SoilProtect,Management Practices,
2020-05-17,FALSE,Keep,R_1jC9B6WLP5Fmbar,LB,"Spatial assessment of the impact of land use and land cover change on supply of ecosystem services in Phewa watershed, Nepal",Anthro,Driver,FALSE,ClimReg,Land use change,
2020-05-17,FALSE,Keep,R_1jC9B6WLP5Fmbar,LB,"Spatial assessment of the impact of land use and land cover change on supply of ecosystem services in Phewa watershed, Nepal",Bio,Driver,FALSE,ClimReg,Service Provider (Q17),
2020-05-17,FALSE,Keep,R_1jC9B6WLP5Fmbar,LB,"Spatial assessment of the impact of land use and land cover change on supply of ecosystem services in Phewa watershed, Nepal",Anthro,Driver,FALSE,coastWQReg,Land use change,
2020-05-17,FALSE,Keep,R_1jC9B6WLP5Fmbar,LB,"Spatial assessment of the impact of land use and land cover change on supply of ecosystem services in Phewa watershed, Nepal",Bio,Driver,FALSE,coastWQReg,Service Provider (Q17),
2020-05-17,FALSE,Keep,R_1jC9B6WLP5Fmbar,LB,"Spatial assessment of the impact of land use and land cover change on supply of ecosystem services in Phewa watershed, Nepal",Anthro,Driver,FALSE,CulturePsych,Land use change,
2020-05-17,FALSE,Keep,R_1jC9B6WLP5Fmbar,LB,"Spatial assessment of the impact of land use and land cover change on supply of ecosystem services in Phewa watershed, Nepal",Bio,Driver,FALSE,CulturePsych,Service Provider (Q17),
2020-05-17,FALSE,Keep,R_1jC9B6WLP5Fmbar,LB,"Spatial assessment of the impact of land use and land cover change on supply of ecosystem services in Phewa watershed, Nepal",Anthro,Driver,FALSE,Materials,Land use change,
2020-05-17,FALSE,Keep,R_1jC9B6WLP5Fmbar,LB,"Spatial assessment of the impact of land use and land cover change on supply of ecosystem services in Phewa watershed, Nepal",Bio,Driver,FALSE,Materials,Service Provider (Q17),
2020-05-17,FALSE,Keep,R_1jC9B6WLP5Fmbar,LB,"Spatial assessment of the impact of land use and land cover change on supply of ecosystem services in Phewa watershed, Nepal",Anthro,Driver,FALSE,SoilProtect,Land use change,
2020-05-17,FALSE,Keep,R_1jC9B6WLP5Fmbar,LB,"Spatial assessment of the impact of land use and land cover change on supply of ecosystem services in Phewa watershed, Nepal",Bio,Driver,FALSE,SoilProtect,Service Provider (Q17),
2020-05-17,TRUE,Keep,R_oZxMjYyc0edudl7,AK,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Bio,Driver,FALSE,Food,Service Provider (Q17),
2020-05-17,TRUE,Keep,R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Bio,Driver,TRUE,PestPath,Service Provider (Q17),
2020-05-17,TRUE,Keep,R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Bio,Driver,TRUE,PestPath,Other,TRUE
2020-05-17,TRUE,Keep,R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Bio,OtherDriver,TRUE,PestPath,Predator dispersal distance,
2020-05-17,TRUE,Keep,R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Env,Driver,TRUE,PestPath,Other,TRUE
2020-05-17,TRUE,Keep,R_6AvqPLCroIlK3Hr,GV,Spatial variability in ecosystem services: simple rules for predator-mediated pest suppression,Env,OtherDriver,TRUE,PestPath,Spatial arrangement of landscape,
2020-05-17,FALSE,Keep,R_6RqNYnqyvmVocH7,AIS,Spatially explicit quantification of the interactions among ecosystem services,Anthro,Driver,FALSE,ClimReg,Land use change,
2020-05-17,FALSE,Keep,R_6RqNYnqyvmVocH7,AIS,Spatially explicit quantification of the interactions among ecosystem services,Env,Driver,TRUE,ClimReg,Other,TRUE
2020-05-17,FALSE,Keep,R_6RqNYnqyvmVocH7,AIS,Spatially explicit quantification of the interactions among ecosystem services,Env,Driver,TRUE,ClimReg,Climate,
2020-05-17,FALSE,Keep,R_6RqNYnqyvmVocH7,AIS,Spatially explicit quantification of the interactions among ecosystem services,Env,OtherDriver,TRUE,ClimReg,DEM,
2020-05-17,FALSE,Keep,R_6RqNYnqyvmVocH7,AIS,Spatially explicit quantification of the interactions among ecosystem services,Env,OtherDriver,TRUE,ClimReg,NDVI,
2020-05-17,FALSE,Keep,R_6RqNYnqyvmVocH7,AIS,Spatially explicit quantification of the interactions among ecosystem services,Env,OtherDriver,TRUE,ClimReg,soil properties,
2020-05-17,FALSE,Keep,R_6RqNYnqyvmVocH7,AIS,Spatially explicit quantification of the interactions among ecosystem services,Anthro,Driver,FALSE,freshWQReg,Land use change,
2020-05-17,FALSE,Keep,R_6RqNYnqyvmVocH7,AIS,Spatially explicit quantification of the interactions among ecosystem services,Env,Driver,TRUE,freshWQReg,Other,TRUE
2020-05-17,FALSE,Keep,R_6RqNYnqyvmVocH7,AIS,Spatially explicit quantification of the interactions among ecosystem services,Env,Driver,TRUE,freshWQReg,Climate,
2020-05-17,FALSE,Keep,R_6RqNYnqyvmVocH7,AIS,Spatially explicit quantification of the interactions among ecosystem services,Env,OtherDriver,TRUE,freshWQReg,DEM,
2020-05-17,FALSE,Keep,R_6RqNYnqyvmVocH7,AIS,Spatially explicit quantification of the interactions among ecosystem services,Env,OtherDriver,TRUE,freshWQReg,NDVI,
2020-05-17,FALSE,Keep,R_6RqNYnqyvmVocH7,AIS,Spatially explicit quantification of the interactions among ecosystem services,Env,OtherDriver,TRUE,freshWQReg,soil properties,
2020-05-17,FALSE,Keep,R_6RqNYnqyvmVocH7,AIS,Spatially explicit quantification of the interactions among ecosystem services,Anthro,Driver,FALSE,SoilProtect,Land use change,
2020-05-17,FALSE,Keep,R_6RqNYnqyvmVocH7,AIS,Spatially explicit quantification of the interactions among ecosystem services,Env,Driver,TRUE,SoilProtect,Other,TRUE
2020-05-17,FALSE,Keep,R_6RqNYnqyvmVocH7,AIS,Spatially explicit quantification of the interactions among ecosystem services,Env,Driver,TRUE,SoilProtect,Climate,
2020-05-17,FALSE,Keep,R_6RqNYnqyvmVocH7,AIS,Spatially explicit quantification of the interactions among ecosystem services,Env,OtherDriver,TRUE,SoilProtect,DEM,
2020-05-17,FALSE,Keep,R_6RqNYnqyvmVocH7,AIS,Spatially explicit quantification of the interactions among ecosystem services,Env,OtherDriver,TRUE,SoilProtect,NDVI,
2020-05-17,FALSE,Keep,R_6RqNYnqyvmVocH7,AIS,Spatially explicit quantification of the interactions among ecosystem services,Env,OtherDriver,TRUE,SoilProtect,soil properties,
2020-05-17,FALSE,Keep,R_2Ppp9qnF9grgzqZ,TK,Stable nitrogen and carbon isotope ratios in wild native honeybees: the influence of land use and climate,Anthro,Driver,FALSE,Pollination,Land use change,
2020-05-17,FALSE,Keep,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Anthro,Driver,TRUE,coastWQReg,Other,TRUE
2020-05-17,FALSE,Keep,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Anthro,OtherDriver,TRUE,coastWQReg,channel modifications,
2020-05-17,FALSE,Keep,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Anthro,OtherDriver,TRUE,coastWQReg,visible human impacts around the channel,
2020-05-17,FALSE,Keep,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Anthro,OtherDriver,TRUE,coastWQReg,direct impacts to natural stream channel,
2020-05-17,FALSE,Keep,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Anthro,OtherDriver,TRUE,coastWQReg,distance to road and settlements,
2020-05-17,FALSE,Keep,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Anthro,OtherDriver,TRUE,coastWQReg,land use on both sides of the corridor,
2020-05-17,FALSE,Keep,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Env,Driver,TRUE,coastWQReg,Other,TRUE
2020-05-17,FALSE,Keep,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Env,OtherDriver,TRUE,coastWQReg,shade effect of riparian ecosystem,
2020-05-17,FALSE,Keep,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Anthro,Driver,TRUE,HabCreate,Land use change,
2020-05-17,FALSE,Keep,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Anthro,Driver,TRUE,HabCreate,Other,TRUE
2020-05-17,FALSE,Keep,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Anthro,OtherDriver,TRUE,HabCreate,channel modifications,
2020-05-17,FALSE,Keep,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Anthro,OtherDriver,TRUE,HabCreate,visible human impacts around the channel,
2020-05-17,FALSE,Keep,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Anthro,OtherDriver,TRUE,HabCreate,direct impacts to natural stream channel,
2020-05-17,FALSE,Keep,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Anthro,OtherDriver,TRUE,HabCreate,distance to road and settlements,
2020-05-17,FALSE,Keep,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Anthro,OtherDriver,TRUE,HabCreate,land use on both sides of the corridor,
2020-05-17,FALSE,Keep,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Env,Driver,TRUE,HabCreate,Other,TRUE
2020-05-17,FALSE,Keep,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Env,OtherDriver,TRUE,HabCreate,shade effect of riparian ecosystem,
2020-05-17,FALSE,Keep,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Anthro,Driver,TRUE,MaintainOpts,Land use change,
2020-05-17,FALSE,Keep,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Anthro,Driver,TRUE,MaintainOpts,Population growth,
2020-05-17,FALSE,Keep,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Anthro,Driver,TRUE,MaintainOpts,Other,TRUE
2020-05-17,FALSE,Keep,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Anthro,OtherDriver,TRUE,MaintainOpts,channel modifications,
2020-05-17,FALSE,Keep,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Anthro,OtherDriver,TRUE,MaintainOpts,visible human impacts around the channel,
2020-05-17,FALSE,Keep,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Anthro,OtherDriver,TRUE,MaintainOpts,direct impacts to natural stream channel,
2020-05-17,FALSE,Keep,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Anthro,OtherDriver,TRUE,MaintainOpts,distance to road and settlements,
2020-05-17,FALSE,Keep,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Anthro,OtherDriver,TRUE,MaintainOpts,land use on both sides of the corridor,
2020-05-17,FALSE,Keep,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Bio,Driver,FALSE,MaintainOpts,Service Provider (Q17),
2020-05-17,FALSE,Keep,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Bio,OtherDriver,FALSE,MaintainOpts,herbaceous cover diversity,
2020-05-17,FALSE,Keep,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Bio,OtherDriver,FALSE,MaintainOpts,macroinvertebrate and fish population,
2020-05-17,FALSE,Keep,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Env,Driver,TRUE,MaintainOpts,Other,TRUE
2020-05-17,FALSE,Keep,R_1C8Wa0NTE2etLjt,AIS,Stream corridors as indicators of watershed land use: A case study in Istanbul,Env,OtherDriver,TRUE,MaintainOpts,shade effect of riparian ecosystem,
2020-05-17,FALSE,Keep,R_ahJIRReOGwvVKp3,KCG,Structural features of fragmented woodland communities affect leaf litter decomposition rates,Bio,Driver,FALSE,SoilProtect,Service Provider (Q17),
2020-05-17,FALSE,Keep,R_ahJIRReOGwvVKp3,KCG,Structural features of fragmented woodland communities affect leaf litter decomposition rates,Bio,OtherDriver,FALSE,SoilProtect,Tree cover,
2020-05-17,FALSE,Keep,R_ahJIRReOGwvVKp3,KCG,Structural features of fragmented woodland communities affect leaf litter decomposition rates,Bio,OtherDriver,FALSE,SoilProtect,tree size,
