assess_date,exclude,doublerev,ResponseId,Init,Title,GenInfo,SurveyNotes,KremenNotes,KT_None,Response,KT_ESPs,Driver_Bio,flag_otherBio,OtherDriver_Bio,ESP_type,KT_Community_structure,flag_ktESP_noSerPro,flag_BioDrive_ESPtypehasESP,flag_ktESP_unchecked,SourcePublication,PublicationYear,Abstract
2020-05-17,Keep,FALSE,R_3NWd3QmEMj1LFsb,JL,Riparian buffer strips: Their role in the conservation of insect pollinators in intensive grassland systems,"Observational because collected data at agricultural sites with pre-existing riparian management sites (no fence, fenced narrow strip, fenced wide strip) ","There were positive effects of management (fenced vs non-fenced riparian zones, wide vs narrow buffer riparian zones) on butterfly and bee ESPs; this could not be captured in the ES table because the direction of effect (+ or -) is not clear with categorical explanatory variables.",,0,"pollinator abundance, pollinator richness, pollinator diversity, pollinator evenness",1,Other,FALSE,"Area of flowers, Floral plant species richness","Multiple ESP species [e.g., multiple focal ESP species]",0,TRUE,TRUE,FALSE,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,2015,"There is growing concern that the global decline of insect pollinators will adversely influence the stability of pollination in agricultural and terrestrial ecosystems. By enhancing habitat heterogeneity and ecological connectivity, riparian buffer strips have the potential to promote insect pollinators in intensively managed landscapes. Insect pollinators and flowering plants were investigated on a range of riparian margins, and their adjacent grassland fields, to determine the main physical and botanical attributes driving pollinator diversity. Irrespective of whether they were fenced or not, riparian margins had richer plant assemblages and supported more pollinators than grassland fields. While the erection of fences did not enhance the richness or diversity of flowers, fenced riparian buffer strips supported more even and diverse assemblages of bumblebees and a greater number of butterflies than unfenced riparian margins. More bumblebees and butterflies were recorded in wide buffer strips (i.e. over 5 m wide) than in unfenced margins or narrow buffer strips (i.e. <= 3.5 m wide) and butterfly assemblages in wide buffer strips were richer and more diverse. There was a strong positive relationship between floral resources and the abundance, richness and diversity of bumblebee and butterfly assemblages. Pollinators only foraged on a small number of the flower species present and impacts of fencing and buffer strip width could not solely be attributed to the area and/or species richness of flowers. Fenced riparian buffer strips, particularly when over 5 m wide, have the potential to provide resources for insect pollinators in intensively grazed systems. Management to enhance floristic diversity (to provide a more continuous supply of pollen and nectar) and tussock forming grasses (to provide shelter for pollinators and nesting locations for bumblebees) could further increase their value to insect pollinators. In grassland systems, restricted grazing is easier to implement than mowing. It is, however, important that grazing management does not unduly interfere with other ecosystem services derived from riparian buffer strips (e.g. diffuse pollution mitigation). Widespread fencing of watercourses at the catchment level could result in the simplification of these inherently dynamic and complex habitats. Buffer strips should therefore be strategically placed to optimise benefits such as ecological connectivity and diffuse pollution mitigation. (C) 2015 Elsevier B.V. All rights reserved."
2020-05-17,Keep,FALSE,R_uybIHoZdPUK4Fbz,LD,"Riparian canopy expansion in an urban landscape: Multiple drivers of vegetation change along headwater streams near Sacramento, California","This study characterizes historical changes in riparian tree canopy over eight decades in relation to urbanization in a Central Valley wa- tershed, located in the metropolitan area of Sacramento, California. We used digital methods to analyze coarse- and fine-scale change in the extent of riparian tree canopy along the entire stream network, and investigated potential drivers of change by 1) quantifying changes in land cover across the watershed through the use of aerial photography, 2) characterizing historical and current stream flows from stream gage data and field observations, and 3) evaluating the contribution of exotic species to riparian tree stem density via field sampling throughout the stream network",,riparian canopy abundance mentioned as an ESP but not quantified.,0,"Riparian canopy width, Riparian canopy density,Peak stream flows",1,Other,FALSE,riparian canopy ,Only land cover or habitat type as proxy,0,TRUE,FALSE,FALSE,LANDSCAPE AND URBAN PLANNING,2018,"Urbanization is thought to decrease riparian tree canopy cover, but this outcome may vary depending on geographic context. We examined changes in land cover and riparian tree canopy near Sacramento, California, a Mediterranean climate region impacted by agriculture before urbanization. We used aerial imagery to quantify changes in land cover and the area, width, and density of riparian tree canopy between 1937 and 2014 for the 85-km(2) Arcade Creek watershed. While watershed land cover shifted almost entirely from pasture and crops to urban development, riparian forested area increased by 38 percent. The median width of riparian tree canopy more than doubled, and the density along smaller streams increased significantly (p < 0.0001). We used multiple data sources to examine potential drivers of these changes. Stream gage data and field observations indicated that the formerly intermittent Arcade Creek stream network receives spatially and temporally variable dry-season flow subsidies from urban runoff, but widespread channel incision may limit the impact of subsidies on riparian vegetation. Accordingly, sampling of riparian woody plants showed few hydrophilic species growing along these streams. Instead we found evidence of native oak regeneration and a high density of escaped horticultural species. The increase in riparian forest cover was thus likely due to changes in vegetation management and species composition from land use conversion, possibly augmented by increased dry-season water availability. The changes in canopy cover we quantified stand in contrast to the accepted pattern of riparian forest decline with urbanization, and are expected to affect ecosystem services."
2020-05-17,Keep,FALSE,R_xfGKvyEFJqhjDIR,IS,Seascape architecture - incorporating ecological considerations in design of coastal and marine infrastructure,,"the authors didn't really use ES/EF language, especially to frame their response variables, but they do talk about how species richness and biodiversity contributes to sea wall stability",looked at all organisms that contribute to biogenic layer that protects seawalls from erosion and contributes to lasting integrity,0,"species richness, shannon diversity",1,,FALSE,,"Across species  [e.g. community structure, diversity]",0,TRUE,FALSE,FALSE,ECOLOGICAL ENGINEERING,2018,"With nearly 60% of the human population concentrated around the coastlines, alongside growing threats from sea level rise and increased storminess, accelerated coastal development is inevitable. As most marine flora and fauna reside in coastal areas, anthropogenic changes to coastlines are a key reason for loss of coastal habitats, and associated ecosystem services. While coastal infrastructure such as seawalls or breakwaters add significant amounts of hard substrate for marine organisms, they do not support similar species assemblages to those of natural habitats. This is mainly due to design features related to steep slopes, low structural complexity, and high homogeneity, all of which are rarely found in natural habitats. This study provides an example for seascape architecture of coastal structures using ecologically sensitive designs and concrete technologies that enhance the structures' biological and ecological value while contributing to structural integrity. Four 1.5 mx0.8 m seawall panels made of bio-enhancing concrete with high structural complexity were deployed in an active marina (Herzliya, Israel). The panels, spanned from the Mean High Higher Water (MHHW) down to the sublittoral zone, were surveyed 2, 7, 12, 18 and 22 months post deployment using 0.3 x 0.3 m quadrats in both intertidal and sublittoral zones of each panel. Bio-enhanced panels were compared to fixed control quadrats comprised of scraped sections of the original concrete marina seawall. Results demonstrated the effectiveness of applying ecological considerations for biological and ecological enhancement of active infrastructure. All community parameters examined (live cover, richness, biodiversity) were significantly higher on bio-enhanced panels compared to controls. Moreover, mobile invertebrates and resident fish species were clearly enhanced through design aspects (holes and crevices) of the bio-enhanced panels. The study provides an example of an emerging approach of assimilating ecological considerations into the design and construction of working waterfronts and active coastal infrastructure, thus reducing their ecological footprint without compromising their operational performance. (C) 2017 Elsevier B.V. All rights reserved."
2020-05-17,Maybe,FALSE,R_2ZUdRbkK9CTfiWt,IS,Shadow conservation and the persistence of sacred church forests in northern Ethiopia,,"This paper doesn't directly scale EF to ES; however they do evaluate the states of sacred forests (in terms of change in forest area, abundance of native and non-native taxa, amount of disturbance) but I put these under 'maintenance of options' though these would better go under a cultural category, as the paper states that these sacred forests ""These forests provide varied ecosystem services including material provisions (timber and non-timber forest products), non-material services (spiritual and cultural value), and support services (pollination, erosion control) (Assessment 2005, Bhagwat 2009)."" We may want to re-assess this paper to see if we want to keep it",just looked at abundance of native and non-native taxa in sacred forests,0,"change in forest area,abundance of native and non-native taxa, amount of disturbance",1,,FALSE,,"Across species  [e.g. community structure, diversity]",0,TRUE,FALSE,FALSE,BIOTROPICA,2017,"Land-use change threatens biodiversity and ecosystem function worldwide. These changes have impacts on weather patterns, carbon storage, biodiversity, and other ecosystem services from regional to local scales. Only 8 percent of tropical forests are formally recognized as conservation areas, however globally, there is a network of sites that are protected because they are sacred and as a result act as shadow' conservation for biodiversity. Unlike other types of protected sites (e.g., national parks), these sites are seats of religious ritual that anchor a community's cultural identity, while also conserving biological diversity and other ecosystem services. We studied the extent and status of sacred forests in northern Ethiopia, which are threatened because of their small size (similar to 5ha) and isolation, increasing their exposure to edge effects and human pressures. Using historical and modern imagery, we found that over the last 50yr, sacred forests have increased in area, but decreased in crown closure. We also found that forest ecological status, via ground-level investigation, had high mean human disturbance (e.g., trails, plantations, exotic planting; 37%); and that forests close to markets (e.g., cities) increased in area due to planting of Eucalyptus (exotic), indicating a potential threat to their persistence and value as shelters of the church."
2020-05-17,Keep,FALSE,R_1ibs5xKmcHdwFIc,CW,Social-ecological outcomes in recreational fisheries: the interaction of lakeshore development and stocking,"Adapted social-ecological model developed by two other published studies, and validated model output with empirical data on stocking and walleye fish counts from Wisconsin DNR","Talk about development threshold in discussion, under which wild populations can sustain without stocking, but authors don't evaluate this threshold level. Negative (and nonlinear) relationship between lakeshore development and density/survivorship with juvenile and adult fish, positive (nonlinear, asymptotes) relationship between lakeshore development and probability of stocking. Checked ""population growth"" in Q12 because seemed close enough to lakeshore development. The point of this paper is that increased lakeshore development creates dependence on DNR fish stocking to support recreational ES of system (wild fish in lake have lower survival rate). Paper also related lakeshore development to cost and profits the state takes in, but did not record that in Q12 as it's more social-science than ecology (but this paper aims to do full socio-economic assessment). ",Paper is focused on services (recreational) provided by walleye,0,"Fish density (young-of-year per ha), fish density (adults per ha), probability of stocking, stocked walleye length",1,,FALSE,,"Single species  [e.g. ESPs, single species]",0,TRUE,TRUE,FALSE,ECOLOGICAL APPLICATIONS,2017,"Many ecosystems continue to experience rapid transformations due to processes like land use change and resource extraction. A systems approach to maintaining natural resources focuses on how interactions and feedbacks among components of complex social-ecological systems generate social and ecological outcomes. In recreational fisheries, residential shoreline development and fish stocking are two widespread human behaviors that influence fisheries, yet emergent social-ecological outcomes from these potentially interacting behaviors remain under explored. We applied a social-ecological systems framework using a simulation model and empirical data to determine whether lakeshore development is likely to promote stocking through its adverse effects on coarse woody habitat and thereby also on survival of juvenile and adult fish. We demonstrate that high lakeshore development is likely to generate dependency of the ecosystem on the social system, in the form of stocking. Further, lakeshore development can interact with social-ecological processes to create deficits for state-level governments, which threatens the ability to fund further ecosystem subsidies. Our results highlight the value of a social-ecological framework for maintaining ecosystem services like recreational fisheries."
2020-05-17,Keep,FALSE,R_2Ppp9qnF9grgzqZ,TK,Stable nitrogen and carbon isotope ratios in wild native honeybees: the influence of land use and climate,,,,0,isotope ratios,1,,FALSE,,"Single species  [e.g. ESPs, single species]",0,TRUE,TRUE,FALSE,BIODIVERSITY AND CONSERVATION,2017,"The eastern hive bee Apis cerana is a major honeybee species in Asia providing numerous ecosystem services. Understanding how much the honeybees depend on natural and human-influenced plants and landscapes in different climates is important could contribute to evaluate how wild honeybees use food resources and to measure the ecosystem services. We investigated the effects of land use and climate changes on stable nitrogen and carbon isotope ratios in wild populations of A. cerana. In populations from 139 individual sites throughout Japan, we measured nitrogen (delta N-15) and carbon (delta C-13) stable isotope ratios and analyzed the effects of land use and climate. Our results showed that forested areas and annual precipitation had significant effects on delta N-15, and that paddy fields and urban areas had significant effects on delta C-13. These results suggest that A. cerana sensibly uses available food resources in the various environments and that stable nitrogen and carbon isotope ratios clearly reflect the effects of land use and climate changes on the populations of A. cerana. Thus, stable nitrogen and carbon isotope ratios in A. cerana, which widely distributes in Asia, can be used as indicators of the environments, such as land use and climate, of an area within its foraging range."
2020-05-17,Keep,FALSE,R_scxMja3EHUsEyYx,LB,Sustainable viticulture: The carbon-sink function of the vineyard agro-ecosystem,,,,0,Net C balance,1,,FALSE,,"Single species  [e.g. ESPs, single species]",0,TRUE,TRUE,FALSE,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,2016,"In addition to food production, tree crop-based agrosystems can provide other ecosystem services (ES) such as soil fertility maintenance, soil and water retention and landscape preservation. Tree crops can also act as carbon (C) storage facilities and climate change mitigating systems. We focus on the nature of viticulture as a provider of ES, in particular C storage. This study has been carried out focusing on two different wine-grape growing areas in central Italy (Latium region; natural and peri-urban hilly areas) where the vines (Vitis vinifera sativa L., cv Merlot) were cultivated according to two different management techniques (conventional vs organic farming). Grapevine C storage levels were analyzed in the two main vine C pools during the 2011 and 2012 growing seasons, i.e., above-ground and below-ground biomass, in accordance with the Net Ecosystem Production (NEP) methodology. In order to quantify C sequestration at the vineyard level, we determined soil C sequestration and soil functionality through the measurement of Total Organic Carbon (TOC), microbial biomass and soil and grapevine root respiration. To conclude, the net C balance was assessed at both the grapevine and the vineyard scale. Although the highest dry matter partitioning in the grapevines was measured in the above-ground organs, the root systems contributed to between 9 and 26% of the total vine C fixation. The soil's C fixation was maximized in the organically managed vineyards (73.35 tC ha(-1)). The CO2 sequestration of one hectare of vineyard ranged between 5.72 (+/-0.07) and 7.23(+/-1.11)tC ha(-1) year(-1). Soil respiration represented the main (99%) CO2 emission source in the vineyard agro-ecosystems. The Principal Component Analysis (PCA) indicated that the soil physical characteristics, the grapevine's biological properties, and the vineyard's management techniques, like those handling the inter-row space that highly differ in the organic and conventional farming, turned out to be the main factors influencing the soil's C storage and consequently the vineyard's C balance. Together, these findings prove that vineyards can act as C sinks, if properly managed. Furthermore, vineyards could represent a crucial cropping system able to provide pivotal ecological services such as carbon dioxide sequestration. Viticulture can also contribute to the preservation and regulation of natural resources -, such as soil and agricultural landscapes, according to the new European Commune Agricultural Policy (CAP). (C) 2016 Elsevier B.V. All rights reserved."
2020-05-17,Keep,FALSE,R_3sabt8BWgvBpBv5,SDJ,Terrestrial isopods as bioindicators for environmental monitoring in olive groves and natural ecosystems,measured isopod abundance across 4 differently managed olive grove farms to determine their role as bioindicator for environmental quality ,,found 7 isopod species ,0,environmental quality,1,,FALSE,,"Multiple ESP species [e.g., multiple focal ESP species]",0,TRUE,TRUE,FALSE,JOURNAL OF NATURAL HISTORY,2019,"Terrestrial isopods (Crustacea: Isopoda: Oniscidea) are an important component of biodiversity as they constitute useful bioindicators for monitoring environmental quality in a variety of natural and agricultural ecosystems. In the present study, the predictive strength of several important components of biodiversity (e.g. herbaceous and woody plants, etc.) and agro-environmental factors for isopod species richness in each management system of olive groves and a natural ecosystem in central Greece was investigated. Our study highlights an increase in isopod species richness with increasing air humidity, woody plant species richness and soil organic matter in organic olive groves. It is noteworthy that woody plant species richness could be utilised as the best candidate for monitoring isopod species richness. In the conventional olive groves, isopod species richness decreases possibly due to herbicide and inorganic fertiliser application. In abandoned olive groves, isopod species richness increases with increasing soil plant litter and pH. Moreover, soil organic matter has been proved to be a positive indicator of isopod species richness in maquis ecosystems. The species Porcellio laevis can be regarded as an indicator for organic olive groves. Conclusively, this paper contributes to the integration of biodiversity conservation with ecologically sustainable agriculture, conservation of agroecosystem and natural ecosystem services and preserving landscape."
2020-05-17,Keep,FALSE,R_eRwdF7L0jVVOQoN,KCG,The benefits of hedgerows for pollinators and natural enemies depends on hedge quality and landscape context,Paired block design of field with different hedgerow compositions ,,,0,Invertebrate abundance (natural enemies),1,Other,FALSE,,"Multiple ESP species [e.g., multiple focal ESP species]",0,TRUE,TRUE,FALSE,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,2017,"Ecological intensification advocates the harnessing of regulating and supporting ecosystem services to promote more sustainable food production, and this relies on effective management of non-cropped habitats. Hedgerows are an important component of the landscape in many farming systems across the world, management of which provides a potential mechanism to enhance ecological intensification. Here we investigate the value of hedgerows in Southern England as a source of functionally important taxa, and how hedgerow quality and local landscape composition impact on their potential contribution to sustainable agriculture in arable landscapes. We show that hedgerows are a source habitat for many natural enemies which spill over into neighbouring fields, and that hedgerows provide a valuable forage resource and corridor for movement of pollinators. Hedgerow quality affects these benefits and continuous unbroken hedgerows, with a high diversity of woody species, are more valuable for the provision of bumblebees and Linyphiid spiders, while the presence of trees within the hedgerow supports Lycosid spiders. Floral resources, beyond the woody hedgerow species themselves, are also a key forage resource for hoverflies. The impact of these hedgerows on invertebrate abundance is moderated by local landscape, and hedgerows are a more valuable forage resource for pollinators in more intensely managed landscapes. Our study shows that in order to support abundant and a broad range of natural enemies and pollinators in agricultural landscapes, both hedgerows and local semi-natural habitats need to be protected and managed. The benefit of hedgerows, as a habitat for functionally important taxa depends on hedgerow quality and management practices such as avoiding gaps, high hedge species diversity and maintaining an abundant understory of plants, can improve their value for ecological intensification."
2020-05-17,Keep,FALSE,R_2AScyHwfYiShxsW,LD,Traditional ecological knowledge and medicinal plant diversity in Ecuadorian Amazon home gardens,"Amazonian Ecuador; Among 138 garden owners interviewed in 11 communities, a broad knowledge of 104 pharmacological properties across 145 medicinal plant species is retained.","The ""driver"" this study considers is human, but more about the characteristics of the individual people who garden and their knowledge levels of medicinal plants. The human drivers (extend of traditional knowledge)were focused on explaining the diversity of medicinal plants in gardens.  Striking finding: ""In Sangay, 91% of gardeners declare medicinal plants as their primary source of primary health care and their households have an average monthly income of 247 USD, an amount below the minimum wage in Ecuador (375 USD).""",145 medicinal plant species,0,medicinal plants ,1,,FALSE,,"Multiple ESP species [e.g., multiple focal ESP species]",0,TRUE,TRUE,FALSE,GLOBAL ECOLOGY AND CONSERVATION,2019,"Medicinal plants are an ecosystem service directly implicated in human well-being. In many rural communities, they constitute a main treatment for disease or a source of disease prevention. Here, we review traditional knowledge of medicinal plants, the benefits they provide when cultivated in home gardens, and the determinants of knowledge about their uses in a rural parish in Amazonian Ecuador, where two ethnic groups prevail: indigenous Shuar and settled mestizos. Among 138 garden owners interviewed in 11 communities, a broad knowledge of 104 pharmacological properties across 145 medicinal plant species is retained. Several species play a specific role for a particular culture; therefore, the importance ranking of medicinal plants is different between the two main cultures. Traditional knowledge of medicinal uses is also influenced by ethnicity as well as generational age of the gardeners. Knowledge seems to have been lost in people of younger generations, who cultivated fewer species and knew less about properties of medicinal plants. Although men cultivate more diverse gardens, the role for women in the conservation of agrobiodiversity in home gardens appears crucial, as they are identified as the main source for transmission of traditional knowledge about medicinal plants. Our study highlights the importance of integrated land use management that respects different social aspects (i.e., culture, gender, health and well-being) related to conservation of biodiversity and traditional knowledge in agroecosystems. (C) 2019 The Authors. Published by Elsevier B.V."
2020-05-17,Keep,TRUE,R_2dWubSmBsL1PhRO,AK,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,It doesn't establish where the study takes place but authors are from NA and Europe,,,0,leaf litter decomposition,1,Other,FALSE,"Feeding,Reproduction,Growth,Maintenance","Single species  [e.g. ESPs, single species]",0,TRUE,TRUE,FALSE,ECOLOGY LETTERS,2018,"Ecosystems are exposed to multiple stressors which can compromise functioning and service delivery. These stressors often co-occur and interact in different ways which are not yet fully understood. Here, we applied a population model representing a freshwater amphipod feeding on leaf litter in forested streams. We simulated impacts of hypothetical stressors, individually and in pairwise combinations that target the individuals' feeding, maintenance, growth and reproduction. Impacts were quantified by examining responses at three levels of biological organisation: individual-level body sizes and cumulative reproduction, population-level abundance and biomass and ecosystem-level leaf litter decomposition. Interactive effects of multiple stressors at the individual level were mostly antagonistic, that is, less negative than expected. Most population- and ecosystem-level responses to multiple stressors were stronger than expected from an additive model, that is, synergistic. Our results suggest that across levels of biological organisation responses to multiple stressors are rarely only additive. We suggest methods for efficiently quantifying impacts of multiple stressors at different levels of biological organisation."
2020-05-17,Keep,TRUE,R_b2An512Hq1gvkpH,GV,When things don't add up: quantifying impacts of multiple stressors from individual metabolism to ecosystem processing,"Strictly simulations with hypothetical stressors (drivers) driving change at different levels in a population, all the way up to the service of leaf litter decomposition.",,,1,Decomposition of leaf litter in freshwater systems,0,,FALSE,,,0,FALSE,FALSE,FALSE,ECOLOGY LETTERS,2018,"Ecosystems are exposed to multiple stressors which can compromise functioning and service delivery. These stressors often co-occur and interact in different ways which are not yet fully understood. Here, we applied a population model representing a freshwater amphipod feeding on leaf litter in forested streams. We simulated impacts of hypothetical stressors, individually and in pairwise combinations that target the individuals' feeding, maintenance, growth and reproduction. Impacts were quantified by examining responses at three levels of biological organisation: individual-level body sizes and cumulative reproduction, population-level abundance and biomass and ecosystem-level leaf litter decomposition. Interactive effects of multiple stressors at the individual level were mostly antagonistic, that is, less negative than expected. Most population- and ecosystem-level responses to multiple stressors were stronger than expected from an additive model, that is, synergistic. Our results suggest that across levels of biological organisation responses to multiple stressors are rarely only additive. We suggest methods for efficiently quantifying impacts of multiple stressors at different levels of biological organisation."
