assess_date,newcase,doublerev,ResponseId,Init,Title,GenInfo,MultiScale,ScaleNotes,group,group_levels,interval_abbr,interval,count,nothing_entered,Connect,ConnectDist,KT4_scale,TimeTrends
2020-04-22,FALSE,FALSE,R_XU5tRLURPTloTzH,CW,Large frugivorous birds facilitate functional connectivity of fragmented landscapes,"Monitored flight pathways of frugivores to track seed dispersal across different habitat types using remote sensing data (for habitat types) and male bird daytime migrations using GPS (mist netted bird, banded with GPS units to record location every 15min), downloaded GPS data via VHF receivers. Study in South Africa. Tracked 30 birds (9 in breeding season, 21 in non-breeding season) for 543 days ",Yes,"1 study site (Oribi Gorge Nature Reserve), but doesn't say how big it is. I am considering ""patch"" as a plot, but patch size is variable (min = 0.0016 km2, max = 74.29 km2, mean = 2.16 km2) and was drawn after seeing where birds went. There were 103 total patches deliniated.",Plots,1,unk,Unclear or not specified,.50+,,Yes,Unclear or not specified,1,Yes
2020-04-22,FALSE,FALSE,R_XU5tRLURPTloTzH,CW,Large frugivorous birds facilitate functional connectivity of fragmented landscapes,"Monitored flight pathways of frugivores to track seed dispersal across different habitat types using remote sensing data (for habitat types) and male bird daytime migrations using GPS (mist netted bird, banded with GPS units to record location every 15min), downloaded GPS data via VHF receivers. Study in South Africa. Tracked 30 birds (9 in breeding season, 21 in non-breeding season) for 543 days ",Yes,"1 study site (Oribi Gorge Nature Reserve), but doesn't say how big it is. I am considering ""patch"" as a plot, but patch size is variable (min = 0.0016 km2, max = 74.29 km2, mean = 2.16 km2) and was drawn after seeing where birds went. There were 103 total patches deliniated.",Sites,1,unk,Unclear or not specified,.1-10,,Yes,Unclear or not specified,1,Yes
2020-04-22,FALSE,FALSE,R_3rHzypBwpvVvybG,IS,Larger Area Facilitates Richness-Function Effects in Experimental Microcosms,,Yes,listed number of dish sizes as site number; number of microcosms unclear,Plots,1,25m,1m² - 25m²,.50+,,No,,0,No
2020-04-22,FALSE,FALSE,R_3rHzypBwpvVvybG,IS,Larger Area Facilitates Richness-Function Effects in Experimental Microcosms,,Yes,listed number of dish sizes as site number; number of microcosms unclear,Plots,2,unk,Unclear or not specified,.50+,,No,,0,No
2020-04-22,FALSE,FALSE,R_3rHzypBwpvVvybG,IS,Larger Area Facilitates Richness-Function Effects in Experimental Microcosms,,Yes,listed number of dish sizes as site number; number of microcosms unclear,Sites,1,25m,1m² - 25m²,.1-10,,No,,0,No
2020-04-22,FALSE,FALSE,R_28Hx1jkuZaaLrHN,AIS,Linking environmental variables with regional-scale variability in ecological structure and standing stock of carbon within UK kelp forests,,No,8 replicate 1 m2 quatrats (plots) at each of 3 sites per region. 4 regions,Plots,1,25m,1m² - 25m²,.50+,,No,,0,No
2020-04-22,FALSE,FALSE,R_28Hx1jkuZaaLrHN,AIS,Linking environmental variables with regional-scale variability in ecological structure and standing stock of carbon within UK kelp forests,,No,8 replicate 1 m2 quatrats (plots) at each of 3 sites per region. 4 regions,Sites,1,unk,Unclear or not specified,.11-25,,No,,0,No
2020-04-22,FALSE,FALSE,R_2abiWyG0fGkpAhC,LB,Local and broadscale landscape structure differentially impact predation of two potato pests,,Yes,"Eggs were placed into potato fields and their vegetated margins. There are 50 unique fields (sites), but that seems to be their smallest unit (plot) as well",Plots,1,1km,501m² - 1km²,.50+,,No,,1,No
2020-04-22,FALSE,FALSE,R_2abiWyG0fGkpAhC,LB,Local and broadscale landscape structure differentially impact predation of two potato pests,,Yes,"Eggs were placed into potato fields and their vegetated margins. There are 50 unique fields (sites), but that seems to be their smallest unit (plot) as well",Sites,1,1km,501m² - 1km²,.26+,,No,,1,No
2020-04-22,FALSE,FALSE,R_eOKpUdG4poM32WR,AIS,Low tolerance of New Caledonian secondary forest species to savanna fires,,No,4 sites across New Caledonia (see fig 1). No indication of plots ,Sites,1,unk,Unclear or not specified,.1-10,Plots,No,,0,No
2020-04-22,FALSE,FALSE,R_2dSh4Sqg9aHnvaS,AIS,Machine learning for ecosystem services,machine learning methods with two case studies (Italy and South Africa),No,"Sicily, Italy and the country of South Africa are the two sites (land cover measurements and modelling)",Sites,1,unk,Unclear or not specified,.1-10,Plots,No,,0,No
2020-04-22,TRUE,FALSE,R_1rpjuUq1KH7L696,KCG,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,"Unit of replication is transects, not plots",No,Unit of replication is 4 km long transects not plots,Plots,1,1km,501m² - 1km²,.50+,,No,,0,No
2020-04-22,TRUE,FALSE,R_1rpjuUq1KH7L696,KCG,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,"Unit of replication is transects, not plots",No,Unit of replication is 4 km long transects not plots,Sites,1,100Mgm,"1,001-100,000 km²",.1-10,,No,,0,No
2020-04-22,FALSE,TRUE,R_PzFHkZDDDfxQBJD,GV,Managing ecosystems without prior knowledge: pathological outcomes of lake liming,,No,"12 lakes, most of which were <1 sq. km, but some were larger",Plots,1,1km,501m² - 1km²,.11-50,Sites,No,,0,No
2020-04-22,FALSE,TRUE,R_4T17wWafN6Kg0gN,SDJ,Managing ecosystems without prior knowledge: pathological outcomes of lake liming,,No,12 lakes analyzed of 4 different types (n=3),Sites,1,25m,1m² - 25m²,.11-25,Plots,No,,0,No
2020-04-22,FALSE,FALSE,R_AzdHSPizkCLvthD,IS,Mapping ecosystem services in New York City: Applying a social-ecological approach in urban vacant land,,No,said they sampled 5% of the 1502 vacant lots in all 5 boroughs of NYC so 75 lots but reported Ns in tables as 1502; didn't give size of lots/size of area monitored within each lot (so assume they looked at entire lot),Plots,1,unk,Unclear or not specified,.50+,,No,,0,No
2020-04-22,FALSE,FALSE,R_AzdHSPizkCLvthD,IS,Mapping ecosystem services in New York City: Applying a social-ecological approach in urban vacant land,,No,said they sampled 5% of the 1502 vacant lots in all 5 boroughs of NYC so 75 lots but reported Ns in tables as 1502; didn't give size of lots/size of area monitored within each lot (so assume they looked at entire lot),Sites,1,unk,Unclear or not specified,.26+,,No,,0,No
2020-04-22,FALSE,FALSE,R_T8hA2FtQncJV6kV,CW,Mapping social-ecological vulnerability to inform local decision making,"Used a previously published model from the lead author to model fishing effort and ecological exposure around Moorea, collected data on spatially explicit indicators in a 6-month window, and used census data for social component",No,"Wall-to-wall map produced for all of French Moorea, at 5m pixel res, but doesn't say how big French Moorea is. Modeled ecological resilience of fisheries at 57 points with fish count data, then used boosted regression tree to extrapolate across all of French Moorea. They considered distance (2km radius) from fishing house in their model so to me that gets at connectivity a bit, but unit of analysis is planning unit (municipality for social vulnerability, n = 5; habitat type for ecological vulnerability, n = 6).. don't state size of municipalities or hab types..",Plots,1,unk,Unclear or not specified,.1-10,,Yes,1-10 km²,1,No
2020-04-22,FALSE,FALSE,R_T8hA2FtQncJV6kV,CW,Mapping social-ecological vulnerability to inform local decision making,"Used a previously published model from the lead author to model fishing effort and ecological exposure around Moorea, collected data on spatially explicit indicators in a 6-month window, and used census data for social component",No,"Wall-to-wall map produced for all of French Moorea, at 5m pixel res, but doesn't say how big French Moorea is. Modeled ecological resilience of fisheries at 57 points with fish count data, then used boosted regression tree to extrapolate across all of French Moorea. They considered distance (2km radius) from fishing house in their model so to me that gets at connectivity a bit, but unit of analysis is planning unit (municipality for social vulnerability, n = 5; habitat type for ecological vulnerability, n = 6).. don't state size of municipalities or hab types..",Sites,1,unk,Unclear or not specified,.1-10,,Yes,1-10 km²,1,No
2020-04-22,FALSE,FALSE,R_2TKO5lns9kThjIM,JL,"Mapping spatial non-stationarity of human-natural factors associated with agricultural landscape multifunctionality in Beijing-Tianjin-Hebei region, China",,No,"Whole study area is 216,500km2. Although there were no 'plots', where data were sub-divided further for analysis, this happened at the watershed scale (4280 watersheds of unknown size)",Plots,1,unk,Unclear or not specified,.50+,Sites,Yes,Unclear or not specified,0,Yes
2020-04-22,FALSE,FALSE,R_306ID7zs5CnvD81,TM,"Mapping Watershed-Level Ecosystem Service Bundles in the Pearl River Delta, China",,No,"Using remote sensing data at multiple scales for different variables, such that NDVI was and 1km X 1km scale whereas land use and elevation was at 30m x 30m scale",Plots,1,unk,Unclear or not specified,.11-50,,No,,0,No
2020-04-22,FALSE,FALSE,R_306ID7zs5CnvD81,TM,"Mapping Watershed-Level Ecosystem Service Bundles in the Pearl River Delta, China",,No,"Using remote sensing data at multiple scales for different variables, such that NDVI was and 1km X 1km scale whereas land use and elevation was at 30m x 30m scale",Sites,1,100Mgm,"1,001-100,000 km²",.1-10,,No,,0,No
2020-04-22,FALSE,FALSE,R_2B58P4Q0Ae5FcR6,IS,Measuring ecosystem capacity to provide regulating services: forest removal and recovery at Hubbard Brook (USA),,No,"no watershed scale area listed, nor were plot areas (e.g. for forest inventory plots)",Plots,1,unk,Unclear or not specified,.1-10,,No,,0,Yes
2020-04-22,FALSE,FALSE,R_2B58P4Q0Ae5FcR6,IS,Measuring ecosystem capacity to provide regulating services: forest removal and recovery at Hubbard Brook (USA),,No,"no watershed scale area listed, nor were plot areas (e.g. for forest inventory plots)",Sites,1,unk,Unclear or not specified,.1-10,,No,,0,Yes
2020-04-22,FALSE,FALSE,R_1LbwxNKQjyXIP36,SDJ,Microhabitat heterogeneity promotes soil fertility and ground-dwelling arthropod diversity in Mediterranean wood-pastures,in agroforestry there are 5 microhabitat types (with low-intensity management). They looked at differences by microsite in soil chemical fertility (5 main measurements) and decomposition food webs (4 main groups of soil fauna). Goal was to inform management decisions to continue as is ... more heterogeneous mosaic is better,No,"3 wood-pasture sites, n=4 for each microhabitat for a total of 12 samples for each type",Plots,1,25m,1m² - 25m²,.1-10,,No,,0,No
2020-04-22,FALSE,FALSE,R_1LbwxNKQjyXIP36,SDJ,Microhabitat heterogeneity promotes soil fertility and ground-dwelling arthropod diversity in Mediterranean wood-pastures,in agroforestry there are 5 microhabitat types (with low-intensity management). They looked at differences by microsite in soil chemical fertility (5 main measurements) and decomposition food webs (4 main groups of soil fauna). Goal was to inform management decisions to continue as is ... more heterogeneous mosaic is better,No,"3 wood-pasture sites, n=4 for each microhabitat for a total of 12 samples for each type",Sites,1,unk,Unclear or not specified,.1-10,,No,,0,No
2020-04-22,FALSE,FALSE,R_C4Fa36rH5EGVZZv,CW,"Modeling and predicting the growth of the mussel, Mytilus edulis: implications for planning of aquaculture and eutrophication mitigation","Paper is primarily a modeling study. Used experimental data from mussel transplants (data belong to lead author, written up in different study) as mussel growth data for model.",No,"""Plots"" correspond to point location where mussels measured, but ultimately model maps to subset of Swedish coastline. No replication of coastlines modeled. Authors don't state area of coastlines mapped, but eyeballing scale bar and diffing boundary coordinates, is at least 200km^2",Plots,1,25m,1m² - 25m²,.50+,,No,,1,No
2020-04-22,FALSE,FALSE,R_C4Fa36rH5EGVZZv,CW,"Modeling and predicting the growth of the mussel, Mytilus edulis: implications for planning of aquaculture and eutrophication mitigation","Paper is primarily a modeling study. Used experimental data from mussel transplants (data belong to lead author, written up in different study) as mussel growth data for model.",No,"""Plots"" correspond to point location where mussels measured, but ultimately model maps to subset of Swedish coastline. No replication of coastlines modeled. Authors don't state area of coastlines mapped, but eyeballing scale bar and diffing boundary coordinates, is at least 200km^2",Sites,1,1000km,"101-1,000 km²",.1-10,,No,,1,No
2020-04-22,FALSE,FALSE,R_129h9u0vPQEL6Ia,SDJ,Modelling the potential impacts of urban ecosystem changes on carbon storage under different scenarios by linking the CLUE-S and the InVEST models,Mapping project for urban centers in China looking at loss of soil carbon due to urbanization under three different management scenarios,No,They modeled over a huge area,Sites,1,unk,Unclear or not specified,.1-10,Plots,No,,0,Yes
2020-04-22,FALSE,FALSE,R_22tef5kZ0vtkJSr,GV,More is more? Forest management allocation at different spatial scales to mitigate conflicts between ecosystem services,,Yes,"Forest plots at different groupings of scale: 1 region 43000 ha, 16 watersheds 2700 ha, 228 Large Holdings 192 ha, 2537 Small Holdings 17 ha, 28886 stands 1.5 ha. Above stands = plots, site = region",Plots,1,10km,1-10 km²,.50+,,No,,1,No
2020-04-22,FALSE,FALSE,R_22tef5kZ0vtkJSr,GV,More is more? Forest management allocation at different spatial scales to mitigate conflicts between ecosystem services,,Yes,"Forest plots at different groupings of scale: 1 region 43000 ha, 16 watersheds 2700 ha, 228 Large Holdings 192 ha, 2537 Small Holdings 17 ha, 28886 stands 1.5 ha. Above stands = plots, site = region",Sites,1,100Mgm,"1,001-100,000 km²",.1-10,,No,,1,No
2020-04-22,FALSE,FALSE,R_1QbdAK3Yg6hMMt8,CW,Optimizing intermediate ecosystem services in agriculture using rules based on landscape composition and configuration indices,Study does not take place in any location. Is a hypothetical/conceptual modeling example. Researchers based in Denmark. ,Yes,"These are hypothetical matrix data where the matrix consistent of larger farms (sites, N) and rows x columns of fields within each farm (n x n fields). For the study, authors chose 35 farms (sites) and  each farm is comprised of 5x5 fields (25 ""plots"" per site). No hypothetical area noted for size of sites and fields (not relevant to data exercise).",Plots,1,unk,Unclear or not specified,.11-50,,Yes,Unclear or not specified,1,No
2020-04-22,FALSE,FALSE,R_1QbdAK3Yg6hMMt8,CW,Optimizing intermediate ecosystem services in agriculture using rules based on landscape composition and configuration indices,Study does not take place in any location. Is a hypothetical/conceptual modeling example. Researchers based in Denmark. ,Yes,"These are hypothetical matrix data where the matrix consistent of larger farms (sites, N) and rows x columns of fields within each farm (n x n fields). For the study, authors chose 35 farms (sites) and  each farm is comprised of 5x5 fields (25 ""plots"" per site). No hypothetical area noted for size of sites and fields (not relevant to data exercise).",Sites,1,unk,Unclear or not specified,.26+,,Yes,Unclear or not specified,1,No
2020-04-22,FALSE,FALSE,R_1fkB1rwYxOTFPbB,JL,Organic farming and host density affect parasitism rates of tortricid moths in vineyards,,No,Sampling occurred across 79 vineyards; they sampled 100 plants at each over an unknown area (no real 'plots'),Sites,1,unk,Unclear or not specified,.26+,Plots,No,,0,Yes
2020-04-22,FALSE,FALSE,R_es5TYGF5ZsgBYqt,CW,Organic farming promotes biotic resistance to foodborne human pathogens,"Surveyed above and below ground beetle communities at 70 farm sites along US West Coast (WA, OR and CA), paired with complementary lab microcosm experiments to measure pig feces removal rates by beetles collected with organic farm sites vs. conventional farm sites. Can't find how many feces removal microcosm reps used. 4 reps per farm soil treatment (16 farms?) for soil community (bacterial diversity) microcosm experiment. Data collected over two years, but they do not model effect of time (it's more they needed that amount of time to sample all of their sites). Use a geospatial data layer to quantify land cover type (e.g. wetland, grassland, etc.) surrounding each farm.",No,"Measured feces removal in broccoli crop rows per farm site, but doesn't say how many rows treated with sentinel feces. One pit trap used per farm site, so assume 1 ""plot"" per site. 70 farm sites in study total. Doesn't specify area of farms or crop area studied at each farm.",Plots,1,unk,Unclear or not specified,.50+,,No,,0,No
2020-04-22,FALSE,FALSE,R_es5TYGF5ZsgBYqt,CW,Organic farming promotes biotic resistance to foodborne human pathogens,"Surveyed above and below ground beetle communities at 70 farm sites along US West Coast (WA, OR and CA), paired with complementary lab microcosm experiments to measure pig feces removal rates by beetles collected with organic farm sites vs. conventional farm sites. Can't find how many feces removal microcosm reps used. 4 reps per farm soil treatment (16 farms?) for soil community (bacterial diversity) microcosm experiment. Data collected over two years, but they do not model effect of time (it's more they needed that amount of time to sample all of their sites). Use a geospatial data layer to quantify land cover type (e.g. wetland, grassland, etc.) surrounding each farm.",No,"Measured feces removal in broccoli crop rows per farm site, but doesn't say how many rows treated with sentinel feces. One pit trap used per farm site, so assume 1 ""plot"" per site. 70 farm sites in study total. Doesn't specify area of farms or crop area studied at each farm.",Sites,1,unk,Unclear or not specified,.26+,,No,,0,No
2020-04-22,FALSE,FALSE,R_10wqdzUR7cNlcKG,CW,"Partitioning spatial, environmental, and community drivers of ecosystem functioning","Sampled 36 stream sites across 3 regions in Sweden, no manipulations applied to streams, site selected based on location and quality (reference vs. more human influenced), selected for environmental gradients within each of 3 regions, but anthro activity within each region varied; use trait data from online databases or other published studies; used Moran's Eigenvector Maps (MEM) to model spatial structuring of collected EF data, and then applied variance partitioning to assess how much spatial location, environ variables, and spp community explains variability in data, both within and between 3 regions",Yes,"36 stream sampling locations (""plots""), across 3 regions (""sites""). 2 regions had 10 stream sampling locations, and 1 region had 16. I looked in the supplement for info on area, not clear for either how long their sampling reach was, nor the area of the region.. although looking at the scale bar on their map in the supplement, would guess each region is somewhere between 120km^2 and 150km^2, so that puts the regions in the 100,000 km^2 - 1,000,000 km2 bin",Plots,1,unk,Unclear or not specified,.11-50,,No,,1,No
2020-04-22,FALSE,FALSE,R_10wqdzUR7cNlcKG,CW,"Partitioning spatial, environmental, and community drivers of ecosystem functioning","Sampled 36 stream sites across 3 regions in Sweden, no manipulations applied to streams, site selected based on location and quality (reference vs. more human influenced), selected for environmental gradients within each of 3 regions, but anthro activity within each region varied; use trait data from online databases or other published studies; used Moran's Eigenvector Maps (MEM) to model spatial structuring of collected EF data, and then applied variance partitioning to assess how much spatial location, environ variables, and spp community explains variability in data, both within and between 3 regions",Yes,"36 stream sampling locations (""plots""), across 3 regions (""sites""). 2 regions had 10 stream sampling locations, and 1 region had 16. I looked in the supplement for info on area, not clear for either how long their sampling reach was, nor the area of the region.. although looking at the scale bar on their map in the supplement, would guess each region is somewhere between 120km^2 and 150km^2, so that puts the regions in the 100,000 km^2 - 1,000,000 km2 bin",Sites,1,100Gm,"100,001-1,000,000 km²",.1-10,,No,,1,No
2020-04-22,FALSE,FALSE,R_3lGsECDKNHdCy31,LD,"Perennial, species-rich wildflower strips enhance pest control and crop yield","Field experiments were conducted between April and July 2014. Twenty winter wheat fields (hereafter focal fields) were selected in the central Swiss plateau (cantons Zurich and Aargau) within an area representative of the typical agricultural landscape of the Swiss lowlands, characterized by a small-scaled mosaic of arable crops, grasslands and forest fragments. Focal fields (average size: 1.31 ha  0.14 ha) were selected in pairs, with similar agricultural management based on farmer interviews and similar landscape composition. ",Yes,See fig 2 caption Fig. 2. Effects of wildflower strips and wheat density on agronomic wheat yield (seed weight per m2 ). Wheat yield assessed on 5 m and 10 m from winter wheat fields adjacent to wildflower strips (filled squares; n = 10 fields) and winter wheat fields adjacent to control crops (empty points; n = 10 fields) in response to wheat density. Lines represent model-predicted yield and grey areas represent standard error intervals for fields adjacent to wildflower strips (solid line) and for fields adjacent to control crops (dashed line) based on the minimum adequate model containing flower strip treatment and wheat density as fixed effects.,Plots,1,1km,501m² - 1km²,.11-50,,Yes,"1m² - 25m²,Unclear or not specified",1,No
2020-04-22,FALSE,FALSE,R_3lGsECDKNHdCy31,LD,"Perennial, species-rich wildflower strips enhance pest control and crop yield","Field experiments were conducted between April and July 2014. Twenty winter wheat fields (hereafter focal fields) were selected in the central Swiss plateau (cantons Zurich and Aargau) within an area representative of the typical agricultural landscape of the Swiss lowlands, characterized by a small-scaled mosaic of arable crops, grasslands and forest fragments. Focal fields (average size: 1.31 ha  0.14 ha) were selected in pairs, with similar agricultural management based on farmer interviews and similar landscape composition. ",Yes,See fig 2 caption Fig. 2. Effects of wildflower strips and wheat density on agronomic wheat yield (seed weight per m2 ). Wheat yield assessed on 5 m and 10 m from winter wheat fields adjacent to wildflower strips (filled squares; n = 10 fields) and winter wheat fields adjacent to control crops (empty points; n = 10 fields) in response to wheat density. Lines represent model-predicted yield and grey areas represent standard error intervals for fields adjacent to wildflower strips (solid line) and for fields adjacent to control crops (dashed line) based on the minimum adequate model containing flower strip treatment and wheat density as fixed effects.,Sites,1,1km,501m² - 1km²,.11-25,,Yes,"1m² - 25m²,Unclear or not specified",1,No
2020-04-22,FALSE,FALSE,R_1lgYZP51UsQNRdq,JL,Performance of salmon fishery portfolios across western North America,,Yes,"Confusing to report via table; there were originally 18 total sites between 2000 and 280000km2; For 13 of these chinook sites, they then aggregated sites spatially into six larger sites (70000 - 670000km2) and looked at both the smaller and larger scales.",Sites,1,100Mgm,"1,001-100,000 km²",.11-25,Plots,No,,1,Yes
2020-04-22,FALSE,FALSE,R_1lgYZP51UsQNRdq,JL,Performance of salmon fishery portfolios across western North America,,Yes,"Confusing to report via table; there were originally 18 total sites between 2000 and 280000km2; For 13 of these chinook sites, they then aggregated sites spatially into six larger sites (70000 - 670000km2) and looked at both the smaller and larger scales.",Sites,2,100Gm,"100,001-1,000,000 km²",.1-10,Plots,No,,1,Yes
2020-04-22,FALSE,FALSE,R_cJ9WJttaQxGEnZf,LB,Plant-trait-based modeling assessment of ecosystem-service sensitivity to land-use change,,No,There were up to 30 plots of unknown size used to collect trait data ,Plots,1,unk,Unclear or not specified,.11-50,,No,,0,No
2020-04-22,FALSE,FALSE,R_cJ9WJttaQxGEnZf,LB,Plant-trait-based modeling assessment of ecosystem-service sensitivity to land-use change,,No,There were up to 30 plots of unknown size used to collect trait data ,Sites,1,unk,Unclear or not specified,.1-10,,No,,0,No
2020-04-22,FALSE,FALSE,R_2Qzl81Ly2xgf1DU,LD,Potential tree and soil carbon storage in a major historical floodplain forest with disrupted ecological function,"uses USDA Forest Inventory and United States General Land Office (GLO) surveys. We used the latest cycles from Arkansas during 2006–2010 (63% of trees), Mis- sissippi during 2009–2011 (20% of trees), and Missouri during 2004–2008 (8% of trees), as well as four other states",No,"36–1.6km2 for land survey and FIA is maybe less. Current forested carbon storage was approximately 5 TgC, or 2% of historical carbon storage, based on 30,000 ha of forested land. The restora- tion potential from about 50,000 ha of marginal agricultural land currently in crops combined would result in total forested carbon storage of 23 TgC, an increase of about five-fold, after trees have matured and soil has developed moderate carbon capacity.",Plots,1,500m,101m² - 500m²,.50+,,No,,0,No
2020-04-22,FALSE,FALSE,R_2Qzl81Ly2xgf1DU,LD,Potential tree and soil carbon storage in a major historical floodplain forest with disrupted ecological function,"uses USDA Forest Inventory and United States General Land Office (GLO) surveys. We used the latest cycles from Arkansas during 2006–2010 (63% of trees), Mis- sissippi during 2009–2011 (20% of trees), and Missouri during 2004–2008 (8% of trees), as well as four other states",No,"36–1.6km2 for land survey and FIA is maybe less. Current forested carbon storage was approximately 5 TgC, or 2% of historical carbon storage, based on 30,000 ha of forested land. The restora- tion potential from about 50,000 ha of marginal agricultural land currently in crops combined would result in total forested carbon storage of 23 TgC, an increase of about five-fold, after trees have matured and soil has developed moderate carbon capacity.",Sites,1,unk,Unclear or not specified,.26+,,No,,0,No
2020-04-22,FALSE,FALSE,R_25GVqWoXalwGCgT,GV,Practical Challenges in Private Stewardship of Rangeland Ecosystems: Yellow Starthistle Control in Sierra Nevadan Foothills,Interviews of ranchers about their management and its effectiveness for control of an invasive starthistle,No,"202 individual ranchers, each presumably with their own ranch of unknown size",Plots,1,unk,Unclear or not specified,.50+,Sites,No,,0,No
2020-04-22,FALSE,FALSE,R_3dR1lfShRwr5O7L,JL,Preference of an insular flying fox for seed figs enhances seed dispersal of a dioecious species,,No,"'Plots' were used for vegetation surveys; Separately, the authors repeatedly collected any samples found on a network of approx. 6km of trails across a 2.9km2 island (does not fit neatly into Q9)",Plots,1,100m,51m² - 100m²,.11-50,,No,,0,Yes
2020-04-22,FALSE,FALSE,R_3dR1lfShRwr5O7L,JL,Preference of an insular flying fox for seed figs enhances seed dispersal of a dioecious species,,No,"'Plots' were used for vegetation surveys; Separately, the authors repeatedly collected any samples found on a network of approx. 6km of trails across a 2.9km2 island (does not fit neatly into Q9)",Sites,1,10km,1-10 km²,.1-10,,No,,0,Yes
2020-04-22,TRUE,FALSE,R_1H2kc06Tco7isnU,SDJ,Quantification of the potential impact of nature conservation on ecosystem services supply in the Flemish Region: A cascade modelling approach,"using a cascade model, the authors quantify and value 16 ecosystem services for NATURA 2000 in Belgium",No,one region of the Flemish Region was modeled,Sites,1,100Mgm,"1,001-100,000 km²",.1-10,Plots,No,,0,No
2020-04-22,FALSE,FALSE,R_1IY3pEd9cOw8s1h,AK,Quantifying resilience of multiple ecosystem services and biodiversity in a temperate forest landscape,,No,It's not clear how they collected their data or whether or not there are multiple sites.,Sites,1,unk,Unclear or not specified,.1-10,Plots,No,,0,Yes
2020-04-22,FALSE,FALSE,R_2EAiqa9K0npqYVG,JL,Reconciling community ecology and ecosystem services: Cultural services and benefits from birds in South African National Parks,"I said 'no' to time, because although they mentioned that surveys were carried out over time to capture different birds in different seasons, I do not see this being incorporated into models",No,"Study sites were 19 national parks (of unknown size); Data were collected from multiple points along trails (<500m apart, but no set plots with an associated size). For Q10, some models included park identity as a spatial variable, but this did not reflect connectivity across sites (e.g., closer vs nearer sites)",Sites,1,unk,Unclear or not specified,.11-25,Plots,No,,0,No
2020-04-22,FALSE,FALSE,R_3rULja18msv3iLs,AK,Reconciling opposing soil processes in row-crop agroecosystems via soil functional zone management,,No,Each site broken down into 4 blocks with 8 plots in each for a total of 32 plots across 4 sites,Plots,1,unk,Unclear or not specified,.11-50,,No,,0,Yes
2020-04-22,FALSE,FALSE,R_3rULja18msv3iLs,AK,Reconciling opposing soil processes in row-crop agroecosystems via soil functional zone management,,No,Each site broken down into 4 blocks with 8 plots in each for a total of 32 plots across 4 sites,Sites,1,unk,Unclear or not specified,.1-10,,No,,0,Yes
2020-04-22,FALSE,FALSE,R_r6E6mB4UetxpnAR,CW,Recovery Debts Can Be Revealed by Ecosystem Network-Based Approaches,"Used abundance and biomass data on different reef and lagoon species before, during, and after a few disturbances to parameterize ecosystem network analysis models",Yes,"Model ecosystem network for fore reef and lagoon (2 ""plots""? size of each not specified), for entire Moorea Island coral reef ecosystem (coastal waters of island is the ""site"", area not specified)",Plots,1,unk,Unclear or not specified,.1-10,,Yes,Unclear or not specified,1,Yes
2020-04-22,FALSE,FALSE,R_r6E6mB4UetxpnAR,CW,Recovery Debts Can Be Revealed by Ecosystem Network-Based Approaches,"Used abundance and biomass data on different reef and lagoon species before, during, and after a few disturbances to parameterize ecosystem network analysis models",Yes,"Model ecosystem network for fore reef and lagoon (2 ""plots""? size of each not specified), for entire Moorea Island coral reef ecosystem (coastal waters of island is the ""site"", area not specified)",Sites,1,unk,Unclear or not specified,.1-10,,Yes,Unclear or not specified,1,Yes
2020-04-22,FALSE,FALSE,R_2s4rK5FpVzBDFwp,JL,Recreational demand for clean water: evidence from geotagged photographs by visitors to lakes,"Although they conducted no surveys/interviews, per se, methods were somewhat related as they extracted information from geo-tagged citizen photos onlineof lakes",Yes,"They compiled data for over 1000 lakes in Iowa and Minnesota; lake size was accounted for as a variable in the model (hence the 'yes' for Q8), but the range/distribution of lake sizes were not provided",Sites,1,unk,Unclear or not specified,.26+,Plots,No,,0,No
2020-04-22,FALSE,FALSE,R_2TuBy5tXKJVuiUF,GV,Regional Conditions and Land-Use Alter the Potential Contribution of Soil Arthropods to Ecosystem Services in Grasslands,,No,"150 grasslands, each with a 2x2m subplot from which soil was sampled",Plots,1,25m,1m² - 25m²,.50+,Sites,No,,0,No
2020-04-22,FALSE,FALSE,R_1flmfQecSGzvj5k,JL,Relationship between paired ecosystem services in the grassland and agro-pastoral transitional zone of China using the constraint line method,,Yes,"Remote sensing study, meaning there were no 'plots'. The whole landscape was 120 million km2. They compared trends across the landscape to trends in smaller eco-regions (n=4) and land classes (n=3) (area of each likely still over 1 million km2).",Sites,1,101Gm,">1,000,000 km²",.1-10,Plots,No,,1,No
2020-04-22,FALSE,FALSE,R_5o6QPiYZPg3OYYp,NBD,Relationships between renewable emergy storage or flow and biodiversity: A modeling investigation,,No,"Modeled using global data, but did not specify size of the data that was used",Plots,1,unk,Unclear or not specified,.1-10,,No,,0,Yes
2020-04-22,FALSE,FALSE,R_5o6QPiYZPg3OYYp,NBD,Relationships between renewable emergy storage or flow and biodiversity: A modeling investigation,,No,"Modeled using global data, but did not specify size of the data that was used",Sites,1,unk,Unclear or not specified,.1-10,,No,,0,Yes
2020-04-22,FALSE,FALSE,R_1QaoAiXNrrXyPUS,CW,Restoration increases bee abundance and richness but not pollination in remnant and post-agricultural woodlands,,No,27 paired remnant-old field(former ag) pine stands that are 4ha each (0.04km2); within each site there are 4-10 1ha (0.01km2) plots (126 plots total),Plots,1,1km,501m² - 1km²,.50+,,No,,0,No
