assess_date,doublerev,ResponseId,Init,Title,id,answer,abbr,exclude,FirstAuthor,PublicationYear,SourcePublication,Abstract
2020-05-27,FALSE,R_2YSxgZguzQF3xzT,NBD,Balancing water supply and old-growth forest conservation in the lowlands of south-central Chile through adaptive co-management,Q4,"Terrestrial,Freshwater",Ecosystem,Keep,Donoso,2014,LANDSCAPE ECOLOGY,"Ecosystem management is a conservation strategy, but there is not a standard protocol for implementation. In theory, ecosystem management will utilize the best available science to sustain social-ecological systems in the landscape by maximizing multiple ecosystem services expected from the stake-holders' of those systems. Llancahue is a watershed (1,270 ha) that provides fresh water to the city of Valdivia (130,000 inhabitants) and protects[ 700 ha of old-growth forest within a severely disturbed landscape in the lowlands of south-central Chile. The native vegetation of this landscape is the threatened Valdivian Temperate Rainforests. Management of the watershed by the Universidad Austral de Chile needs to both provide timber and work to the neighboring campesinos (small poor rural land owners) who were illegally logging the forest and improve the conservation of the old-growth forests and the quantity and quality of water provided by the watershed. This paper demonstrates how adaptive management has utilized a multi-step process to improve management of the watershed. This process has included (1) understanding stakeholders' views towards the project, (2) developing an ecosystem management plan for the watershed that balanced multiple societal demands and ecosystem functions from the watershed, and (3) monitoring the Llancahue forest and streams to ensure activities provided desired results. This paper reports results after 4 years of implementation and provides perspectives on the ecosystem management approach."
2020-05-27,FALSE,R_d6fQShhgN9RzJPb,IS,Biophysical and anthropogenous determinants of landscape patterns and degradation of plant communities in Mo hilly basin (Togo),Q4,"Terrestrial,Agricultural/Rural",Ecosystem,Keep,Diwediga,2015,ECOLOGICAL ENGINEERING,"In mountainous areas, biophysical settings and human disturbances strongly influence landscape patterns and dynamics requiring a permanent understanding of their combined influence. In this study, we investigated the diversity and patterns of wild landscapes in relation to ecological factors, human disturbances and land protection regime in the Mo river basin (Central Togo). First, we used geographical information systems (GIS) and remote sensing techniques to quantify and spatially explicit the major land cover types occurring in the area. We performed a supervised classification of Landsat 8 image from 2014. Next, we used vegetation ordination and classification methods to detect vegetation group types and their similarity level from forest inventory data collected at 75 sites. Data from soil samples at the 75 sites and DEM-based topographical indices were used as biophysical variables to analyze factors of current landscape structure. Both satellite image classification and the outputs from ordination methods indicated that three major vegetation types (forestlands, woodlands and savannahs/shrubs) occurred in protected (PA) and unprotected (UPA) areas. Image classification showed that savannahs/shrubs are the most widespread vegetation types (54.4%) while forestlands and woodlands cover 10.4% and 26.4% of the total area, respectively. UPA showed high rates of human disturbances that shaped the occurrence of a fourth vegetation type made up mainly by degraded savannahs and woodlands. Along the land protection gradient, the landscapes are driven by soil nutrients and moisture, in combination with the influence of topography and human disturbances. In both PA and UPA, and along protection gradient, majority of features exhibited significant differences among plant communities. The spatial analyses combined with the field data providing information on vegetation cover, species richness, and human footprint indices suggested that some areas outside protection still exhibit high potentials for land conservation. In multifunctional landscapes of Mo basin, conservation strategies could also be encouraged in the wild landscapes of community common lands to promote both biodiversity conservation and sustainable provision of ecosystem services. (C) 2015 Elsevier B.V. All rights reserved."
2020-05-27,FALSE,R_bOWOoggowV387XX,TM,Can carbon credits fund riparian forest restoration?,Q4,Terrestrial,Ecosystem,Keep,Matzek,2015,RESTORATION ECOLOGY,"Ecological restoration is increasingly called on to provide ecosystem services (ES) valuable to humans, as well as to benefit biodiversity and improve wildlife habitat. Where mechanisms to pay for ES exist, they may serve as incentives to embark on habitat restoration projects. We evaluated the potential of newly established carbon markets in the United States to incentivize afforestation along riparian corridors, by comparing the income earnable by carbon offset credits with the costs of planting, maintaining, and registering such a restoration project in California. We used a 20-year chronosequence of riparian forest sites along the Sacramento River as our model project. We found that carbon credits can repay more than 100% of costs after two decades of regrowth, if sufficient effort is put into sampling intensity in the first post-restoration decade. However, carbon credits alone are unlikely to entice landowners currently engaged in agricultural activities to switch from farming crops to farming habitat."
2020-05-27,TRUE,R_3OjIH5CZCa9lnQv,TK,Climate and plant controls on soil organic matter in coastal wetlands,Q4,Coastal,Ecosystem,Keep,Osland,2018,GLOBAL CHANGE BIOLOGY,"Coastal wetlands are among the most productive and carbon-rich ecosystems on Earth. Long-term carbon storage in coastal wetlands occurs primarily belowground as soil organic matter (SOM). In addition to serving as a carbon sink, SOM influences wetland ecosystem structure, function, and stability. To anticipate and mitigate the effects of climate change, there is a need to advance understanding of environmental controls on wetland SOM. Here, we investigated the influence of four soil formation factors: climate, biota, parent materials, and topography. Along the northern Gulf of Mexico, we collected wetland plant and soil data across elevation and zonation gradients within 10 estuaries that span broad temperature and precipitation gradients. Our results highlight the importance of climate-plant controls and indicate that the influence of elevation is scale and location dependent. Coastal wetland plants are sensitive to climate change; small changes in temperature or precipitation can transform coastal wetland plant communities. Across the region, SOM was greatest in mangrove forests and in salt marshes dominated by graminoid plants. SOM was lower in salt flats that lacked vascular plants and in salt marshes dominated by succulent plants. We quantified strong relationships between precipitation, salinity, plant productivity, and SOM. Low precipitation leads to high salinity, which limits plant productivity and appears to constrain SOM accumulation. Our analyses use data from the Gulf of Mexico, but our results can be related to coastal wetlands across the globe and provide a foundation for predicting the ecological effects of future reductions in precipitation and freshwater availability. Coastal wetlands provide many ecosystem services that are SOM dependent and highly vulnerable to climate change. Collectively, our results indicate that future changes in SOM and plant productivity, regulated by cascading effects of precipitation on freshwater availability and salinity, could impact wetland stability and affect the supply of some wetland ecosystem services."
2020-05-27,TRUE,R_3kbwvTet6xMwmLx,KCG,Climate and plant controls on soil organic matter in coastal wetlands,Q4,Coastal,Ecosystem,Keep,Osland,2018,GLOBAL CHANGE BIOLOGY,"Coastal wetlands are among the most productive and carbon-rich ecosystems on Earth. Long-term carbon storage in coastal wetlands occurs primarily belowground as soil organic matter (SOM). In addition to serving as a carbon sink, SOM influences wetland ecosystem structure, function, and stability. To anticipate and mitigate the effects of climate change, there is a need to advance understanding of environmental controls on wetland SOM. Here, we investigated the influence of four soil formation factors: climate, biota, parent materials, and topography. Along the northern Gulf of Mexico, we collected wetland plant and soil data across elevation and zonation gradients within 10 estuaries that span broad temperature and precipitation gradients. Our results highlight the importance of climate-plant controls and indicate that the influence of elevation is scale and location dependent. Coastal wetland plants are sensitive to climate change; small changes in temperature or precipitation can transform coastal wetland plant communities. Across the region, SOM was greatest in mangrove forests and in salt marshes dominated by graminoid plants. SOM was lower in salt flats that lacked vascular plants and in salt marshes dominated by succulent plants. We quantified strong relationships between precipitation, salinity, plant productivity, and SOM. Low precipitation leads to high salinity, which limits plant productivity and appears to constrain SOM accumulation. Our analyses use data from the Gulf of Mexico, but our results can be related to coastal wetlands across the globe and provide a foundation for predicting the ecological effects of future reductions in precipitation and freshwater availability. Coastal wetlands provide many ecosystem services that are SOM dependent and highly vulnerable to climate change. Collectively, our results indicate that future changes in SOM and plant productivity, regulated by cascading effects of precipitation on freshwater availability and salinity, could impact wetland stability and affect the supply of some wetland ecosystem services."
2020-05-27,FALSE,R_zT1MccZwcFDjW3n,KCG,"Community structure dynamics and carbon stock change of rehabilitated mangrove forests in Sulawesi, Indonesia",Q4,Coastal,Ecosystem,Keep,Cameron,2019,ECOLOGICAL APPLICATIONS,"To date, discourse associated with the potential application of ""blue carbon"" within real-world carbon markets has focused on blue carbon as a mitigation strategy in the context of avoided deforestation (e.g., REDD+). Here, we report structural dynamics and carbon storage gains from mangrove sites that have undergone rehabilitation to ascertain whether reforestation can complement conservation activities and warrant project investment. Replicated sites at two locations with contrasting geomorphic conditions were selected, Tiwoho and Tanakeke on the island of Sulawesi, Indonesia. These locations are representative of high (Tiwoho, deep muds and silty substrates) and low (Tanakeke, shallow, coralline sands) productivity mangrove ecosystems. They share a similar management history of clearing and conversion for aquaculture before restorative activities were undertaken using the practice of Ecological Mangrove Rehabilitation (EMR). Species diversity and mean biomass carbon storage gains after 10 yr of regrowth from the high productivity sites of Tiwoho (49.2 +/- 9.1 Mg C center dot ha(-1)center dot yr(-1)) are already almost of one-third of mean biomass stocks exhibited by mature forests (167.8 +/- 30.3 Mg C center dot ha(-1)center dot yr(-1)). Tiwoho's EMR sites, on average, will have offset all biomass C that was initially lost through conversion within the next 11 yr, a finding in marked contrast to the minimal carbon gains observed on the low productivity, low diversity, coral atoll EMR sites of Tanakeke (1.1 +/- 0.4 Mg C center dot ha(-1)center dot yr(-1)). These findings highlight the importance of geomorphic and biophysical site selection if the primary purpose of EMR is intended to maximize carbon sequestration gains."
2020-05-27,FALSE,R_1BWNUmAC7SrJWbM,TM,Comparative Assessment of Mangrove Biomass and Fish Assemblages in an Urban and Rural Mangrove Wetlands in Ghana,Q4,"Urban,Agricultural/Rural,Coastal",Ecosystem,Keep,Nortey,2016,WETLANDS,"Mangrove wetlands are one of the most important ecosystems on earth, providing habitats for both marine and terrestrial organisms as well as supporting essential human services. However, high dependence of humans on these systems is leading to significant transformation of mangrove wetlands and reduction in their ecosystem services including fisheries. The objectives of this study were to estimate the biomass of two mangrove wetlands in Ghana within urban and rural contexts and determine the fish fauna assemblages as part of baseline setting. The study used the structural parameters of mangrove species and allometry to estimate the biomass of both forest systems. Fish community structure were determined based on ecological surveys. The findings show that the standing biomass of the mangrove forests were significantly higher (p < 0.01) in the rural wetland (394.49 t/ha) compared to the urban wetland (126.29 t/ha). Fish fauna assemblages, referring to species richness and diversity were higher in the urban wetland at 4.21 and 2.64 respectively compared to the rural wetland at 3.46 and 2.09 respectively. This paper concludes that a well-developed mangrove system with high mangrove biomass may not necessarily imply high fish species richness and diversity."
2020-05-27,FALSE,R_2YtYQ36LbvkHsoP,AIS,Context-dependent effects of freshwater mussels on stream benthic communities,Q4,"Freshwater,Other",Ecosystem,Keep,Spooner,2006,FRESHWATER BIOLOGY,"1. We asked whether unionid mussels influence the distribution and abundance of co-occurring benthic algae and invertebrates. In a yearlong field enclosure experiment in a south-central U.S. river, we examined the effects of living mussels versus sham mussels (shells filled with sand) on periphyton and invertebrates in both the surrounding sediment and on mussel shells. We also examined differences between two common unionid species, Actinonaias ligamentina (Lamarck 1819) and Amblema plicata (Say 1817). 2. Organic matter concentrations and invertebrate densities in the sediment surrounding mussels were significantly higher in treatments with live mussels than treatments with sham mussels or sediment alone. Organic matter was significantly higher in the sediment surrounding Actinonaias than that surrounding Amblema. Actinonaias was more active than Amblema and may have increased benthic organic matter through bioturbation. 3. Living mussels increased the abundance of periphyton on shells and the abundance and richness of invertebrates on shells, whereas effects of sham mussels were similar to sediment alone. Differences in the amount of periphyton growing on the shells of the two mussel species reflected differences in mussel activity and shell morphology. 4. Differences between living and sham mussel treatments indicate that biological activities of mussels provide ecosystem services to the benthic community beyond the physical habitat provided by shells alone. In treatments containing live mussels we found significant correlations between organic matter and chlorophyll a concentrations in the sediment, organic matter concentrations and invertebrate abundance in the sediment and the amount of chlorophyll a on the sediment and invertebrate abundance. There were no significant correlations among these response variables in control treatments. Thus, in addition to providing biogenic structure as habitat, mussels likely facilitate benthic invertebrates by altering the availability of resources (algae and organic matter) through nutrient excretion and biodeposition. 5. Effects of mussels on sediment and shell periphyton concentrations, organic matter concentrations and invertebrate abundance, varied seasonally, and were strongest in late summer during periods of low water volume, low flow, and high water temperature. 6. Our study demonstrates that freshwater mussels can strongly influence the co-occurring benthic community, but that effects of mussels are context-dependent and may vary among species."
2020-05-27,FALSE,R_2YtYQ36LbvkHsoP,AIS,Context-dependent effects of freshwater mussels on stream benthic communities,Q4_7_TEXT,stream benthic community,EcosystemNotes,Keep,Spooner,2006,FRESHWATER BIOLOGY,"1. We asked whether unionid mussels influence the distribution and abundance of co-occurring benthic algae and invertebrates. In a yearlong field enclosure experiment in a south-central U.S. river, we examined the effects of living mussels versus sham mussels (shells filled with sand) on periphyton and invertebrates in both the surrounding sediment and on mussel shells. We also examined differences between two common unionid species, Actinonaias ligamentina (Lamarck 1819) and Amblema plicata (Say 1817). 2. Organic matter concentrations and invertebrate densities in the sediment surrounding mussels were significantly higher in treatments with live mussels than treatments with sham mussels or sediment alone. Organic matter was significantly higher in the sediment surrounding Actinonaias than that surrounding Amblema. Actinonaias was more active than Amblema and may have increased benthic organic matter through bioturbation. 3. Living mussels increased the abundance of periphyton on shells and the abundance and richness of invertebrates on shells, whereas effects of sham mussels were similar to sediment alone. Differences in the amount of periphyton growing on the shells of the two mussel species reflected differences in mussel activity and shell morphology. 4. Differences between living and sham mussel treatments indicate that biological activities of mussels provide ecosystem services to the benthic community beyond the physical habitat provided by shells alone. In treatments containing live mussels we found significant correlations between organic matter and chlorophyll a concentrations in the sediment, organic matter concentrations and invertebrate abundance in the sediment and the amount of chlorophyll a on the sediment and invertebrate abundance. There were no significant correlations among these response variables in control treatments. Thus, in addition to providing biogenic structure as habitat, mussels likely facilitate benthic invertebrates by altering the availability of resources (algae and organic matter) through nutrient excretion and biodeposition. 5. Effects of mussels on sediment and shell periphyton concentrations, organic matter concentrations and invertebrate abundance, varied seasonally, and were strongest in late summer during periods of low water volume, low flow, and high water temperature. 6. Our study demonstrates that freshwater mussels can strongly influence the co-occurring benthic community, but that effects of mussels are context-dependent and may vary among species."
2020-05-27,FALSE,R_3kFjj2VW0NuR4w5,TM,Decoupled effects (positive to negative) of nutrient enrichment on ecosystem services,Q4,Coastal,Ecosystem,Keep,Anton,2011,ECOLOGICAL APPLICATIONS,"Eutrophication is a widespread phenomenon that disrupts natural ecosystems around the globe. Despite the general recognition that ecosystems provide many services and benefits to humans, little effort has been made to address how increasing anthropogenic eutrophication affects those services. We conducted a field experiment to determine the effect of nutrient enrichment on five ecological services provided by a model coastal system, a shallow seagrass community near Mobile Bay, Alabama (USA): (1) the provision of shelter for fauna; (2) the quality of food provided to first-order consumers; (3) quantity of food provision to first-order consumers and O-2/CO2 exchange; (4) producer carbon and nitrogen storage, and (5) water clarity. The results showed a severe negative impact on seagrass density and biomass, which greatly reduced the structural complexity of the community and provision of shelter to fauna. Water clarity and the standing stock of producer carbon were reduced in the fertilized area in comparison with the control area. In contrast, nutrient addition did not affect in any consistent way the total quantity of food available for first-order consumers, the net exchange of O-2/CO(2)d, or the standing stock of producer nitrogen in the community. The nutritional quality of the food available for first-order consumers increased with fertilization. These results show that the impacts of nutrient enrichment on the services provided by natural systems may be disparate, ranging from negative to positive. These findings suggest that management policies for anthropogenic eutrophication will depend on the specific ecosystem service targeted. In the case of shallow seagrass beds, the loss of biogenic habitat and drastic impacts on commercially important fauna may be sufficiently alarming to warrant rigorous control of coastal eutrophication."
