ResponseId,Init,Title,id,sameanswer,answer,clean_answer,final_answer,review_notes,fullquestion,abbr,Group,clean_group,qnum,ES,survey_order,qa_note,rev1init,rev2init,revorder
R_2w4PvLG17JzUrhW,KCG,Pollination benefits are maximized at intermediate nutrient levels,Q25.2_2,FALSE,Other,Other,,,Q12: Which Ecosystem Services were considered?  - Environmental Driver - Pollination and dispersal of seeds or other propagules,Driver,Env,Env,Q12,Pollination,92,,TK,KCG,2
R_31gFKUIGObw7kJ8,TK,Pollination benefits are maximized at intermediate nutrient levels,Q25.3_2,FALSE,Other,Other,,,Q12: Which Ecosystem Services were considered?  - Human Driver - Pollination and dispersal of seeds or other propagules,Driver,Anthro,Anthro,Q12,Pollination,108,,TK,KCG,1
R_2w4PvLG17JzUrhW,KCG,Pollination benefits are maximized at intermediate nutrient levels,Q25.3_2,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Human Driver - Pollination and dispersal of seeds or other propagules,Driver,Anthro,,Q12,Pollination,108,,TK,KCG,2
R_31gFKUIGObw7kJ8,TK,Pollination benefits are maximized at intermediate nutrient levels,Q25.4_2,TRUE,Service Provider (Q17),Service Provider (Q17),,,Q12: Which Ecosystem Services were considered?  - Biotic Driver - Pollination and dispersal of seeds or other propagules,Driver,Bio,Bio,Q12,Pollination,124,,TK,KCG,1
R_2w4PvLG17JzUrhW,KCG,Pollination benefits are maximized at intermediate nutrient levels,Q25.4_2,TRUE,Service Provider (Q17),Service Provider (Q17),,,Q12: Which Ecosystem Services were considered?  - Biotic Driver - Pollination and dispersal of seeds or other propagules,Driver,Bio,Bio,Q12,Pollination,124,,TK,KCG,2
R_31gFKUIGObw7kJ8,TK,Pollination benefits are maximized at intermediate nutrient levels,Q25.5_2,TRUE,ES,ES,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Pollination and dispersal of seeds or other propagules,Yclass,,,Q12,Pollination,140,,TK,KCG,1
R_2w4PvLG17JzUrhW,KCG,Pollination benefits are maximized at intermediate nutrient levels,Q25.5_2,TRUE,ES,ES,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Pollination and dispersal of seeds or other propagules,Yclass,,,Q12,Pollination,140,,TK,KCG,2
R_31gFKUIGObw7kJ8,TK,Pollination benefits are maximized at intermediate nutrient levels,Q25.6_2,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Pollination and dispersal of seeds or other propagules,EffectDirect,Env,,Q12,Pollination,156,,TK,KCG,1
R_2w4PvLG17JzUrhW,KCG,Pollination benefits are maximized at intermediate nutrient levels,Q25.6_2,FALSE,Mixed,Mixed,,,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Pollination and dispersal of seeds or other propagules,EffectDirect,Env,,Q12,Pollination,156,,TK,KCG,2
R_31gFKUIGObw7kJ8,TK,Pollination benefits are maximized at intermediate nutrient levels,Q25.7_2,FALSE,Mixed,Mixed,,,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Pollination and dispersal of seeds or other propagules,EffectDirect,Anthro,,Q12,Pollination,172,,TK,KCG,1
R_2w4PvLG17JzUrhW,KCG,Pollination benefits are maximized at intermediate nutrient levels,Q25.7_2,FALSE,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Pollination and dispersal of seeds or other propagules,EffectDirect,Anthro,,Q12,Pollination,172,,TK,KCG,2
R_31gFKUIGObw7kJ8,TK,Pollination benefits are maximized at intermediate nutrient levels,Q25.8_2,FALSE,Mixed,Mixed,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Pollination and dispersal of seeds or other propagules,EffectDirect,Bio,,Q12,Pollination,188,,TK,KCG,1
R_2w4PvLG17JzUrhW,KCG,Pollination benefits are maximized at intermediate nutrient levels,Q25.8_2,FALSE,+,+,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Pollination and dispersal of seeds or other propagules,EffectDirect,Bio,,Q12,Pollination,188,,TK,KCG,2
R_31gFKUIGObw7kJ8,TK,Pollination benefits are maximized at intermediate nutrient levels,Q17,FALSE,,,,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Env,,Q12,,203,,TK,KCG,1
R_2w4PvLG17JzUrhW,KCG,Pollination benefits are maximized at intermediate nutrient levels,Q17,FALSE,Nitrogen availability,Nitrogen availability,,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Env,Env,Q12,Pollination,203,Infilled ES from Driver where 'Other' specified,TK,KCG,2
R_31gFKUIGObw7kJ8,TK,Pollination benefits are maximized at intermediate nutrient levels,Q25,FALSE,nutrient addition,nutrient addition,,,List Other Human Driver from Q12 (sep. with commas),OtherDriver,Anthro,Anthro,Q12,Pollination,204,Infilled ES from Driver where 'Other' specified,TK,KCG,1
R_2w4PvLG17JzUrhW,KCG,Pollination benefits are maximized at intermediate nutrient levels,Q25,FALSE,,,,,List Other Human Driver from Q12 (sep. with commas),OtherDriver,Anthro,,Q12,,204,,TK,KCG,2
R_31gFKUIGObw7kJ8,TK,Pollination benefits are maximized at intermediate nutrient levels,Q18,FALSE,Kremen Topic 1 : ESPs,Kremen Topic 1 : ESPs,,,Q13: Which of Kremen's Topics does this paper address?,KremenTopics,,,Q13,,206,,TK,KCG,1
R_2w4PvLG17JzUrhW,KCG,Pollination benefits are maximized at intermediate nutrient levels,Q18,FALSE,"Kremen Topic 1 : ESPs,Kremen Topic 3 : Environmental factors that influence provision (env. drivers, not including human drivers))","Kremen Topic 1 : ESPs,Kremen Topic 3 : Environmental factors that influence provision (env. drivers not including human drivers)",,,Q13: Which of Kremen's Topics does this paper address?,KremenTopics,,,Q13,,206,,TK,KCG,2
R_31gFKUIGObw7kJ8,TK,Pollination benefits are maximized at intermediate nutrient levels,Q22,FALSE,Yes,Yes,,,Q16: Are there explicit discussions of thresholds required for the provisioning of the ES discussed?,Thresholds,,,Q16,,210,,TK,KCG,1
R_2w4PvLG17JzUrhW,KCG,Pollination benefits are maximized at intermediate nutrient levels,Q22,FALSE,No,No,,,Q16: Are there explicit discussions of thresholds required for the provisioning of the ES discussed?,Thresholds,,,Q16,,210,,TK,KCG,2
R_3LbSt2N43iIH1zr,TK,"Pronounced species turnover, but no functional equivalence in leaf consumption of invasive amphipods in the river Rhine",Q25.1_7_1,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater and coastal water quality [e.g. filtration of part... - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals] - Response 1: Separate by commas",Response,,,Q12,coastWQReg,71,,TK,JL,1
R_1GBQq3WlHJcYRaw,JL,"Pronounced species turnover, but no functional equivalence in leaf consumption of invasive amphipods in the river Rhine",Q25.1_7_1,FALSE,litter consumption rates,litter consumption rates,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater and coastal water quality [e.g. filtration of part... - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals] - Response 1: Separate by commas",Response,,,Q12,coastWQReg,71,,TK,JL,2
R_3LbSt2N43iIH1zr,TK,"Pronounced species turnover, but no functional equivalence in leaf consumption of invasive amphipods in the river Rhine",Q25.1_8_1,FALSE,leaf consumption,leaf consumption,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Formation, protection, and decontamination of soils and sediments [e.g deco... - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control] - Response 1: Separate by commas",Response,,,Q12,SoilProtect,73,,TK,JL,1
R_1GBQq3WlHJcYRaw,JL,"Pronounced species turnover, but no functional equivalence in leaf consumption of invasive amphipods in the river Rhine",Q25.1_8_1,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Formation, protection, and decontamination of soils and sediments [e.g deco... - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control] - Response 1: Separate by commas",Response,,,Q12,SoilProtect,73,,TK,JL,2
R_3LbSt2N43iIH1zr,TK,"Pronounced species turnover, but no functional equivalence in leaf consumption of invasive amphipods in the river Rhine",Q25.4_7,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Bio,,Q12,coastWQReg,129,,TK,JL,1
R_1GBQq3WlHJcYRaw,JL,"Pronounced species turnover, but no functional equivalence in leaf consumption of invasive amphipods in the river Rhine",Q25.4_7,FALSE,Service Provider (Q17),Service Provider (Q17),,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Bio,Bio,Q12,coastWQReg,129,,TK,JL,2
R_3LbSt2N43iIH1zr,TK,"Pronounced species turnover, but no functional equivalence in leaf consumption of invasive amphipods in the river Rhine",Q25.4_8,FALSE,Service Provider (Q17),Service Provider (Q17),,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Bio,Bio,Q12,SoilProtect,130,,TK,JL,1
R_1GBQq3WlHJcYRaw,JL,"Pronounced species turnover, but no functional equivalence in leaf consumption of invasive amphipods in the river Rhine",Q25.4_8,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Bio,,Q12,SoilProtect,130,,TK,JL,2
R_3LbSt2N43iIH1zr,TK,"Pronounced species turnover, but no functional equivalence in leaf consumption of invasive amphipods in the river Rhine",Q25.5_7,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Yclass,,,Q12,coastWQReg,145,,TK,JL,1
R_1GBQq3WlHJcYRaw,JL,"Pronounced species turnover, but no functional equivalence in leaf consumption of invasive amphipods in the river Rhine",Q25.5_7,FALSE,EF,EF,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Yclass,,,Q12,coastWQReg,145,,TK,JL,2
R_3LbSt2N43iIH1zr,TK,"Pronounced species turnover, but no functional equivalence in leaf consumption of invasive amphipods in the river Rhine",Q25.5_8,FALSE,Proxy for ES,Proxy for ES,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Yclass,,,Q12,SoilProtect,146,,TK,JL,1
R_1GBQq3WlHJcYRaw,JL,"Pronounced species turnover, but no functional equivalence in leaf consumption of invasive amphipods in the river Rhine",Q25.5_8,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Yclass,,,Q12,SoilProtect,146,,TK,JL,2
R_3LbSt2N43iIH1zr,TK,"Pronounced species turnover, but no functional equivalence in leaf consumption of invasive amphipods in the river Rhine",Q25.8_8,FALSE,-,-,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",EffectDirect,Bio,,Q12,SoilProtect,194,,TK,JL,1
R_1GBQq3WlHJcYRaw,JL,"Pronounced species turnover, but no functional equivalence in leaf consumption of invasive amphipods in the river Rhine",Q25.8_8,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",EffectDirect,Bio,,Q12,SoilProtect,194,,TK,JL,2
R_1rcDzM4YxztMLHz,JL,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,Q25.1_8_1,FALSE,"soil microbial extracellular enzyme activity, soil microbial composition, soil microbial metabolics, soil water content, soil pH, soil organic matter, soil phosphorous, soil carbon, soil N",soil carbon,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Formation, protection, and decontamination of soils and sediments [e.g deco... - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control] - Response 1: Separate by commas",Response,,,Q12,SoilProtect,73,,JL,TK,1
R_1rcDzM4YxztMLHz,JL,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,Q25.1_8_1,FALSE,"soil microbial extracellular enzyme activity, soil microbial composition, soil microbial metabolics, soil water content, soil pH, soil organic matter, soil phosphorous, soil carbon, soil N",soil microbial composition,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Formation, protection, and decontamination of soils and sediments [e.g deco... - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control] - Response 1: Separate by commas",Response,,,Q12,SoilProtect,73,,JL,TK,1
R_1rcDzM4YxztMLHz,JL,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,Q25.1_8_1,FALSE,"soil microbial extracellular enzyme activity, soil microbial composition, soil microbial metabolics, soil water content, soil pH, soil organic matter, soil phosphorous, soil carbon, soil N",soil microbial extracellular enzyme activity,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Formation, protection, and decontamination of soils and sediments [e.g deco... - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control] - Response 1: Separate by commas",Response,,,Q12,SoilProtect,73,,JL,TK,1
R_1rcDzM4YxztMLHz,JL,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,Q25.1_8_1,FALSE,"soil microbial extracellular enzyme activity, soil microbial composition, soil microbial metabolics, soil water content, soil pH, soil organic matter, soil phosphorous, soil carbon, soil N",soil microbial metabolics,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Formation, protection, and decontamination of soils and sediments [e.g deco... - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control] - Response 1: Separate by commas",Response,,,Q12,SoilProtect,73,,JL,TK,1
R_1rcDzM4YxztMLHz,JL,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,Q25.1_8_1,FALSE,"soil microbial extracellular enzyme activity, soil microbial composition, soil microbial metabolics, soil water content, soil pH, soil organic matter, soil phosphorous, soil carbon, soil N",soil N,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Formation, protection, and decontamination of soils and sediments [e.g deco... - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control] - Response 1: Separate by commas",Response,,,Q12,SoilProtect,73,,JL,TK,1
R_1rcDzM4YxztMLHz,JL,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,Q25.1_8_1,FALSE,"soil microbial extracellular enzyme activity, soil microbial composition, soil microbial metabolics, soil water content, soil pH, soil organic matter, soil phosphorous, soil carbon, soil N",soil organic matter,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Formation, protection, and decontamination of soils and sediments [e.g deco... - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control] - Response 1: Separate by commas",Response,,,Q12,SoilProtect,73,,JL,TK,1
R_1rcDzM4YxztMLHz,JL,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,Q25.1_8_1,FALSE,"soil microbial extracellular enzyme activity, soil microbial composition, soil microbial metabolics, soil water content, soil pH, soil organic matter, soil phosphorous, soil carbon, soil N",soil pH,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Formation, protection, and decontamination of soils and sediments [e.g deco... - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control] - Response 1: Separate by commas",Response,,,Q12,SoilProtect,73,,JL,TK,1
R_1rcDzM4YxztMLHz,JL,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,Q25.1_8_1,FALSE,"soil microbial extracellular enzyme activity, soil microbial composition, soil microbial metabolics, soil water content, soil pH, soil organic matter, soil phosphorous, soil carbon, soil N",soil phosphorous,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Formation, protection, and decontamination of soils and sediments [e.g deco... - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control] - Response 1: Separate by commas",Response,,,Q12,SoilProtect,73,,JL,TK,1
R_1rcDzM4YxztMLHz,JL,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,Q25.1_8_1,FALSE,"soil microbial extracellular enzyme activity, soil microbial composition, soil microbial metabolics, soil water content, soil pH, soil organic matter, soil phosphorous, soil carbon, soil N",soil water content,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Formation, protection, and decontamination of soils and sediments [e.g deco... - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control] - Response 1: Separate by commas",Response,,,Q12,SoilProtect,73,,JL,TK,1
R_2XpuO7DUfMRWCt6,TK,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,Q25.1_8_1,FALSE,soil enzyme levels,soil enzyme levels,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Formation, protection, and decontamination of soils and sediments [e.g deco... - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control] - Response 1: Separate by commas",Response,,,Q12,SoilProtect,73,,JL,TK,2
R_1rcDzM4YxztMLHz,JL,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,Q25.2_8,TRUE,Climate,Climate,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Env,Env,Q12,SoilProtect,98,,JL,TK,1
R_2XpuO7DUfMRWCt6,TK,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,Q25.2_8,TRUE,Climate,Climate,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Env,Env,Q12,SoilProtect,98,,JL,TK,2
R_1rcDzM4YxztMLHz,JL,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,Q25.3_8,FALSE,Management Practices,Management Practices,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Anthro,Anthro,Q12,SoilProtect,114,,JL,TK,1
R_2XpuO7DUfMRWCt6,TK,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,Q25.3_8,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Anthro,,Q12,SoilProtect,114,,JL,TK,2
R_1rcDzM4YxztMLHz,JL,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,Q25.4_8,TRUE,Service Provider (Q17),Service Provider (Q17),,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Bio,Bio,Q12,SoilProtect,130,,JL,TK,1
R_2XpuO7DUfMRWCt6,TK,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,Q25.4_8,TRUE,Service Provider (Q17),Service Provider (Q17),,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Bio,Bio,Q12,SoilProtect,130,,JL,TK,2
R_1rcDzM4YxztMLHz,JL,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,Q25.5_8,FALSE,"ES,Proxy for ES","ES,Proxy for ES",,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Yclass,,,Q12,SoilProtect,146,,JL,TK,1
R_2XpuO7DUfMRWCt6,TK,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,Q25.5_8,FALSE,EF,EF,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Yclass,,,Q12,SoilProtect,146,,JL,TK,2
R_1rcDzM4YxztMLHz,JL,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,Q25.6_8,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",EffectDirect,Env,,Q12,SoilProtect,162,,JL,TK,1
R_2XpuO7DUfMRWCt6,TK,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,Q25.6_8,FALSE,Mixed,Mixed,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",EffectDirect,Env,,Q12,SoilProtect,162,,JL,TK,2
R_1rcDzM4YxztMLHz,JL,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,Q18,FALSE,"Kremen Topic 1 : ESPs,Kremen Topic 3 : Environmental factors that influence provision (env. drivers, not including human drivers))","Kremen Topic 1 : ESPs,Kremen Topic 3 : Environmental factors that influence provision (env. drivers not including human drivers)",,,Q13: Which of Kremen's Topics does this paper address?,KremenTopics,,,Q13,,206,,JL,TK,1
R_2XpuO7DUfMRWCt6,TK,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,Q18,FALSE,"Kremen Topic 2 : Community structure influencing function,Kremen Topic 3 : Environmental factors that influence provision (env. drivers, not including human drivers))","Kremen Topic 2 : Community structure influencing function,Kremen Topic 3 : Environmental factors that influence provision (env. drivers not including human drivers)",,,Q13: Which of Kremen's Topics does this paper address?,KremenTopics,,,Q13,,206,,JL,TK,2
R_1rcDzM4YxztMLHz,JL,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,Q19,FALSE,"Multiple ESP species [e.g., multiple focal ESP species]","Multiple ESP species [e.g., multiple focal ESP species]",,,"Q14: If the study incorporates a 'Service Provider', which service provider(s) does it utilize?",ESP_type,,,Q14,,207,,JL,TK,1
R_2XpuO7DUfMRWCt6,TK,Soil microbial restoration strategies for promoting climate-ready prairie ecosystems,Q19,FALSE,"Multiple ESP species [e.g., multiple focal ESP species],Across species  [e.g. community structure, diversity]","Multiple ESP species [e.g., multiple focal ESP species],Across species  [e.g. community structure, diversity]",,,"Q14: If the study incorporates a 'Service Provider', which service provider(s) does it utilize?",ESP_type,,,Q14,,207,,JL,TK,2
R_32486uJXjAWzR26,LD,Using citizen scientists to measure an ecosystem service nationwide,Q25.1_8_1,TRUE,dung decomposition,dung decomposition,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Formation, protection, and decontamination of soils and sediments [e.g deco... - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control] - Response 1: Separate by commas",Response,,,Q12,SoilProtect,73,,LD,TK,1
R_3QXJSMkNbmrftx5,TK,Using citizen scientists to measure an ecosystem service nationwide,Q25.1_8_1,TRUE,dung decomposition,dung decomposition,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Formation, protection, and decontamination of soils and sediments [e.g deco... - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control] - Response 1: Separate by commas",Response,,,Q12,SoilProtect,73,,LD,TK,2
R_32486uJXjAWzR26,LD,Using citizen scientists to measure an ecosystem service nationwide,Q25.2_8,FALSE,Other,Other,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Env,Env,Q12,SoilProtect,98,,LD,TK,1
R_3QXJSMkNbmrftx5,TK,Using citizen scientists to measure an ecosystem service nationwide,Q25.2_8,FALSE,,,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Env,,Q12,SoilProtect,98,,LD,TK,2
R_32486uJXjAWzR26,LD,Using citizen scientists to measure an ecosystem service nationwide,Q25.4_8,TRUE,Service Provider (Q17),Other,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Bio,Bio,Q12,SoilProtect,130,Appended 'Other' to Driver (Other driver entered but 'Other' not checked),LD,TK,1
R_32486uJXjAWzR26,LD,Using citizen scientists to measure an ecosystem service nationwide,Q25.4_8,TRUE,Service Provider (Q17),Service Provider (Q17),,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Bio,Bio,Q12,SoilProtect,130,,LD,TK,1
R_3QXJSMkNbmrftx5,TK,Using citizen scientists to measure an ecosystem service nationwide,Q25.4_8,TRUE,Service Provider (Q17),Service Provider (Q17),,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Bio,Bio,Q12,SoilProtect,130,,LD,TK,2
R_32486uJXjAWzR26,LD,Using citizen scientists to measure an ecosystem service nationwide,Q25.5_8,FALSE,Proxy for ES,Proxy for ES,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Yclass,,,Q12,SoilProtect,146,,LD,TK,1
R_3QXJSMkNbmrftx5,TK,Using citizen scientists to measure an ecosystem service nationwide,Q25.5_8,FALSE,ES,ES,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Yclass,,,Q12,SoilProtect,146,,LD,TK,2
R_32486uJXjAWzR26,LD,Using citizen scientists to measure an ecosystem service nationwide,Q25.8_8,TRUE,+,+,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",EffectDirect,Bio,,Q12,SoilProtect,194,,LD,TK,1
R_3QXJSMkNbmrftx5,TK,Using citizen scientists to measure an ecosystem service nationwide,Q25.8_8,TRUE,+,+,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",EffectDirect,Bio,,Q12,SoilProtect,194,,LD,TK,2
R_32486uJXjAWzR26,LD,Using citizen scientists to measure an ecosystem service nationwide,Q17,FALSE,rainfall,rainfall,,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Env,Env,Q12,SoilProtect,203,Infilled ES from Driver where 'Other' specified,LD,TK,1
R_3QXJSMkNbmrftx5,TK,Using citizen scientists to measure an ecosystem service nationwide,Q17,FALSE,,,,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Env,,Q12,,203,,LD,TK,2
R_32486uJXjAWzR26,LD,Using citizen scientists to measure an ecosystem service nationwide,Q26,FALSE,"Aphodius beetles, earthworms",Aphodius beetles,,,List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Bio,Bio,Q12,SoilProtect,205,Infilled ES from Driver where 'Other' specified,LD,TK,1
R_32486uJXjAWzR26,LD,Using citizen scientists to measure an ecosystem service nationwide,Q26,FALSE,"Aphodius beetles, earthworms",earthworms,,,List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Bio,Bio,Q12,SoilProtect,205,Infilled ES from Driver where 'Other' specified,LD,TK,1
R_3QXJSMkNbmrftx5,TK,Using citizen scientists to measure an ecosystem service nationwide,Q26,FALSE,,,,,List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Bio,,Q12,,205,,LD,TK,2
