StartDate,EndDate,RecordedDate,ResponseId,Init,doublerev,version,Title,id,answer,clean_answer,fullquestion,abbr,qnum,survey_order,reviewer_surveynotes,reviewer_exclusion_status,flagged4review,reason_flagged,outsidereviewer,outsidereviewer_notes,exclusion_reason
2020-04-20T17:32:15Z,2020-04-20T17:50:14Z,2020-04-20T17:50:14Z,R_2xY4KE0xOGGfdtC,CK,FALSE,final,Temporal Dynamics of Ecosystem Services,Q30,NA (paper already excluded),NA (paper already excluded),"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,NA,Excluded by Q3,FALSE,NA,NA,NA,SocialOnly
2020-02-19T19:13:57Z,2020-02-19T19:15:21Z,2020-02-19T19:15:21Z,R_SHSzvsOhhtnFQqd,NBD,TRUE,original,The effects of oil palm plantations on the functional diversity of Amazonian birds,Q2,Yes,Yes,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,NA,Excluded by Q3,FALSE,NA,NA,NA,BiodivOnly
2020-02-19T19:13:57Z,2020-02-19T19:15:21Z,2020-02-19T19:15:21Z,R_SHSzvsOhhtnFQqd,NBD,TRUE,original,The effects of oil palm plantations on the functional diversity of Amazonian birds,Q29,NA (paper already excluded),NA (paper already excluded),Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,NA,Excluded by Q3,FALSE,NA,NA,NA,BiodivOnly
2020-02-19T19:13:57Z,2020-02-19T19:15:21Z,2020-02-19T19:15:21Z,R_SHSzvsOhhtnFQqd,NBD,TRUE,original,The effects of oil palm plantations on the functional diversity of Amazonian birds,Q30,NA (paper already excluded),NA (paper already excluded),"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,NA,Excluded by Q3,FALSE,NA,NA,NA,BiodivOnly
2020-02-26T23:19:51Z,2020-02-26T23:33:41Z,2020-02-26T23:33:42Z,R_viVr7QXNVPIHstP,LD,TRUE,original,The effects of oil palm plantations on the functional diversity of Amazonian birds,Q2,Yes,Yes,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,NA,Excluded by Q3,FALSE,NA,NA,NA,BiodivOnly
2020-02-26T23:19:51Z,2020-02-26T23:33:41Z,2020-02-26T23:33:42Z,R_viVr7QXNVPIHstP,LD,TRUE,original,The effects of oil palm plantations on the functional diversity of Amazonian birds,Q29,NA (paper already excluded),NA (paper already excluded),Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,NA,Excluded by Q3,FALSE,NA,NA,NA,BiodivOnly
2020-02-26T23:19:51Z,2020-02-26T23:33:41Z,2020-02-26T23:33:42Z,R_viVr7QXNVPIHstP,LD,TRUE,original,The effects of oil palm plantations on the functional diversity of Amazonian birds,Q30,NA (paper already excluded),NA (paper already excluded),"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,NA,Excluded by Q3,FALSE,NA,NA,NA,BiodivOnly
2020-04-17T00:10:34Z,2020-04-17T00:20:28Z,2020-04-17T00:20:28Z,R_1meD2beCktihOJt,KCG,FALSE,final,The forgotten flies: the importance of non-syrphid Diptera as pollinators,Q2,No,No,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,NA,Excluded by Q3,FALSE,NA,NA,NA,ReviewOnly
2020-04-17T00:10:34Z,2020-04-17T00:20:28Z,2020-04-17T00:20:28Z,R_1meD2beCktihOJt,KCG,FALSE,final,The forgotten flies: the importance of non-syrphid Diptera as pollinators,Q29,No,No,Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,NA,Excluded by Q3,FALSE,NA,NA,NA,ReviewOnly
2020-04-17T00:10:34Z,2020-04-17T00:20:28Z,2020-04-17T00:20:28Z,R_1meD2beCktihOJt,KCG,FALSE,final,The forgotten flies: the importance of non-syrphid Diptera as pollinators,Q30,Yes,Yes,"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,NA,Excluded by Q3,FALSE,NA,NA,NA,ReviewOnly
2020-03-30T19:49:34Z,2020-03-30T20:00:36Z,2020-03-30T20:00:36Z,R_2CliVGYLq2XwBoF,JL,FALSE,final,The role of ruminants in reducing agriculture's carbon footprint in North America,Q2,No,No,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,NA,Excluded by Q3,FALSE,NA,NA,NA,ReviewOnly
2020-03-30T19:49:34Z,2020-03-30T20:00:36Z,2020-03-30T20:00:36Z,R_2CliVGYLq2XwBoF,JL,FALSE,final,The role of ruminants in reducing agriculture's carbon footprint in North America,Q29,No,No,Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,NA,Excluded by Q3,FALSE,NA,NA,NA,ReviewOnly
2020-03-30T19:49:34Z,2020-03-30T20:00:36Z,2020-03-30T20:00:36Z,R_2CliVGYLq2XwBoF,JL,FALSE,final,The role of ruminants in reducing agriculture's carbon footprint in North America,Q30,Yes,Yes,"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,NA,Excluded by Q3,FALSE,NA,NA,NA,ReviewOnly
2020-04-15T15:36:34Z,2020-04-15T17:23:38Z,2020-04-15T17:23:38Z,R_27wVRzS40mnExJY,TK,TRUE,original,Things are different now: Farmer perceptions of cultural ecosystem services of traditional rice landscapes in Vietnam and the Philippines,Q2,No,No,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,NA,Excluded by Q3,FALSE,NA,NA,NA,SocialOnly
2020-04-15T15:36:34Z,2020-04-15T17:23:38Z,2020-04-15T17:23:38Z,R_27wVRzS40mnExJY,TK,TRUE,original,Things are different now: Farmer perceptions of cultural ecosystem services of traditional rice landscapes in Vietnam and the Philippines,Q29,Yes,Yes,Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,NA,Excluded by Q3,FALSE,NA,NA,NA,SocialOnly
2020-04-15T15:36:34Z,2020-04-15T17:23:38Z,2020-04-15T17:23:38Z,R_27wVRzS40mnExJY,TK,TRUE,original,Things are different now: Farmer perceptions of cultural ecosystem services of traditional rice landscapes in Vietnam and the Philippines,Q30,NA (paper already excluded),NA (paper already excluded),"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,NA,Excluded by Q3,FALSE,NA,NA,NA,SocialOnly
2020-04-17T19:18:44Z,2020-04-17T19:20:17Z,2020-04-17T19:20:18Z,R_3qmw8UUGVvAFAfF,KCG,TRUE,original,Things are different now: Farmer perceptions of cultural ecosystem services of traditional rice landscapes in Vietnam and the Philippines,Q2,No,No,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,NA,Excluded by Q3,FALSE,NA,NA,NA,SocialOnly
2020-04-17T19:18:44Z,2020-04-17T19:20:17Z,2020-04-17T19:20:18Z,R_3qmw8UUGVvAFAfF,KCG,TRUE,original,Things are different now: Farmer perceptions of cultural ecosystem services of traditional rice landscapes in Vietnam and the Philippines,Q29,Yes,Yes,Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,NA,Excluded by Q3,FALSE,NA,NA,NA,SocialOnly
2020-04-17T19:18:44Z,2020-04-17T19:20:17Z,2020-04-17T19:20:18Z,R_3qmw8UUGVvAFAfF,KCG,TRUE,original,Things are different now: Farmer perceptions of cultural ecosystem services of traditional rice landscapes in Vietnam and the Philippines,Q30,NA (paper already excluded),NA (paper already excluded),"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,NA,Excluded by Q3,FALSE,NA,NA,NA,SocialOnly
2020-02-05T20:29:02Z,2020-02-05T23:39:25Z,2020-02-05T23:39:25Z,R_2AScyHwfYiShxsW,LD,TRUE,original,Traditional ecological knowledge and medicinal plant diversity in Ecuadorian Amazon home gardens,Q2,No,No,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,"LD: The ""driver"" this study considers is human, but more about the characteristics of the individual people who garden and their knowledge levels of medicinal plants. The human drivers (extend of traditional knowledge)were focused on explaining the diversity of medicinal plants in gardens.  Striking finding: ""In Sangay, 91% of gardeners declare medicinal plants as their primary source of primary health care and their households have an average monthly income of 247 USD, an amount below the minimum wage in Ecuador (375 USD).""",Keep paper,TRUE,Inconsistent reviewer answers to Q3,LD,LD: value/social,SocialOnly
2020-02-05T20:29:02Z,2020-02-05T23:39:25Z,2020-02-05T23:39:25Z,R_2AScyHwfYiShxsW,LD,TRUE,original,Traditional ecological knowledge and medicinal plant diversity in Ecuadorian Amazon home gardens,Q29,No answer (question not yet created),No answer (question not yet created),Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,"LD: The ""driver"" this study considers is human, but more about the characteristics of the individual people who garden and their knowledge levels of medicinal plants. The human drivers (extend of traditional knowledge)were focused on explaining the diversity of medicinal plants in gardens.  Striking finding: ""In Sangay, 91% of gardeners declare medicinal plants as their primary source of primary health care and their households have an average monthly income of 247 USD, an amount below the minimum wage in Ecuador (375 USD).""",Keep paper,TRUE,Inconsistent reviewer answers to Q3,LD,LD: value/social,SocialOnly
2020-02-05T20:29:02Z,2020-02-05T23:39:25Z,2020-02-05T23:39:25Z,R_2AScyHwfYiShxsW,LD,TRUE,original,Traditional ecological knowledge and medicinal plant diversity in Ecuadorian Amazon home gardens,Q30,No answer (question not yet created),No answer (question not yet created),"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,"LD: The ""driver"" this study considers is human, but more about the characteristics of the individual people who garden and their knowledge levels of medicinal plants. The human drivers (extend of traditional knowledge)were focused on explaining the diversity of medicinal plants in gardens.  Striking finding: ""In Sangay, 91% of gardeners declare medicinal plants as their primary source of primary health care and their households have an average monthly income of 247 USD, an amount below the minimum wage in Ecuador (375 USD).""",Keep paper,TRUE,Inconsistent reviewer answers to Q3,LD,LD: value/social,SocialOnly
2020-04-02T23:32:42Z,2020-04-02T23:46:22Z,2020-04-02T23:46:23Z,R_2QlZpWXzUTC6H39,TK,TRUE,original,Traditional ecological knowledge and medicinal plant diversity in Ecuadorian Amazon home gardens,Q2,No,No,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,NA,Excluded by Q3,TRUE,Inconsistent reviewer answers to Q3,LD,LD: value/social,SocialOnly
2020-04-02T23:32:42Z,2020-04-02T23:46:22Z,2020-04-02T23:46:23Z,R_2QlZpWXzUTC6H39,TK,TRUE,original,Traditional ecological knowledge and medicinal plant diversity in Ecuadorian Amazon home gardens,Q29,Yes,Yes,Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,NA,Excluded by Q3,TRUE,Inconsistent reviewer answers to Q3,LD,LD: value/social,SocialOnly
2020-04-02T23:32:42Z,2020-04-02T23:46:22Z,2020-04-02T23:46:23Z,R_2QlZpWXzUTC6H39,TK,TRUE,original,Traditional ecological knowledge and medicinal plant diversity in Ecuadorian Amazon home gardens,Q30,NA (paper already excluded),NA (paper already excluded),"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,NA,Excluded by Q3,TRUE,Inconsistent reviewer answers to Q3,LD,LD: value/social,SocialOnly
2020-03-23T15:31:53Z,2020-03-23T15:40:39Z,2020-03-23T15:40:40Z,R_3kcvU4A1b2osmIz,NBD,FALSE,final,Tree communities rapidly alter soil microbial resistance and resilience to drought,Q2,No,No,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,NBD: This paper is terrible science,Maybe exclude (uncertainty in survey notes),TRUE,Reviewer notes trigger outside review for exclusion,NBD,"NBD: The one I reviewed I think should be excluded. I was convinced before that it made a stronger connection to EF/ES, but looking at it again made me change my mind. It really just focused on biodiversity and never really made a deeper connection. ",BiodivOnly
2020-03-23T15:31:53Z,2020-03-23T15:40:39Z,2020-03-23T15:40:40Z,R_3kcvU4A1b2osmIz,NBD,FALSE,final,Tree communities rapidly alter soil microbial resistance and resilience to drought,Q29,No,No,Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,NBD: This paper is terrible science,Maybe exclude (uncertainty in survey notes),TRUE,Reviewer notes trigger outside review for exclusion,NBD,"NBD: The one I reviewed I think should be excluded. I was convinced before that it made a stronger connection to EF/ES, but looking at it again made me change my mind. It really just focused on biodiversity and never really made a deeper connection. ",BiodivOnly
2020-03-23T15:31:53Z,2020-03-23T15:40:39Z,2020-03-23T15:40:40Z,R_3kcvU4A1b2osmIz,NBD,FALSE,final,Tree communities rapidly alter soil microbial resistance and resilience to drought,Q30,No,No,"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,NBD: This paper is terrible science,Maybe exclude (uncertainty in survey notes),TRUE,Reviewer notes trigger outside review for exclusion,NBD,"NBD: The one I reviewed I think should be excluded. I was convinced before that it made a stronger connection to EF/ES, but looking at it again made me change my mind. It really just focused on biodiversity and never really made a deeper connection. ",BiodivOnly
2020-04-08T15:00:18Z,2020-04-08T15:02:25Z,2020-04-08T15:02:26Z,R_6GqeCPQ10Dm9BSh,IS,FALSE,final,Tropical tree diversity mediates foraging and predatory effects of insectivorous birds,Q2,Yes,Yes,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,NA,Excluded by Q3,FALSE,NA,NA,NA,BiodivOnly
2020-04-08T15:00:18Z,2020-04-08T15:02:25Z,2020-04-08T15:02:26Z,R_6GqeCPQ10Dm9BSh,IS,FALSE,final,Tropical tree diversity mediates foraging and predatory effects of insectivorous birds,Q29,NA (paper already excluded),NA (paper already excluded),Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,NA,Excluded by Q3,FALSE,NA,NA,NA,BiodivOnly
2020-04-08T15:00:18Z,2020-04-08T15:02:25Z,2020-04-08T15:02:26Z,R_6GqeCPQ10Dm9BSh,IS,FALSE,final,Tropical tree diversity mediates foraging and predatory effects of insectivorous birds,Q30,NA (paper already excluded),NA (paper already excluded),"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,NA,Excluded by Q3,FALSE,NA,NA,NA,BiodivOnly
2020-03-27T16:28:30Z,2020-03-27T16:31:44Z,2020-03-27T16:31:44Z,R_2DUZ5eTKWzcaMyD,GV,FALSE,final,Using visual stimuli to explore the social perceptions of ecosystem services in cultural landscapes: the case of transhumance in Mediterranean Spain,Q2,No,No,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,NA,Excluded by Q3,FALSE,NA,NA,NA,SocialOnly
2020-03-27T16:28:30Z,2020-03-27T16:31:44Z,2020-03-27T16:31:44Z,R_2DUZ5eTKWzcaMyD,GV,FALSE,final,Using visual stimuli to explore the social perceptions of ecosystem services in cultural landscapes: the case of transhumance in Mediterranean Spain,Q29,Yes,Yes,Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,NA,Excluded by Q3,FALSE,NA,NA,NA,SocialOnly
2020-03-27T16:28:30Z,2020-03-27T16:31:44Z,2020-03-27T16:31:44Z,R_2DUZ5eTKWzcaMyD,GV,FALSE,final,Using visual stimuli to explore the social perceptions of ecosystem services in cultural landscapes: the case of transhumance in Mediterranean Spain,Q30,NA (paper already excluded),NA (paper already excluded),"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,NA,Excluded by Q3,FALSE,NA,NA,NA,SocialOnly
2020-03-06T22:47:42Z,2020-03-06T23:07:05Z,2020-03-06T23:07:05Z,R_3pmbVuwYZhjqTTq,TM,FALSE,final,Wetland ecosystem services and coupled socioeconomic benefits through conservation practices in the Appalachian Region,Q2,No,No,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,NA,Excluded by Q3,FALSE,NA,NA,NA,SocialOnly
2020-03-06T22:47:42Z,2020-03-06T23:07:05Z,2020-03-06T23:07:05Z,R_3pmbVuwYZhjqTTq,TM,FALSE,final,Wetland ecosystem services and coupled socioeconomic benefits through conservation practices in the Appalachian Region,Q29,Yes,Yes,Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,NA,Excluded by Q3,FALSE,NA,NA,NA,SocialOnly
2020-03-06T22:47:42Z,2020-03-06T23:07:05Z,2020-03-06T23:07:05Z,R_3pmbVuwYZhjqTTq,TM,FALSE,final,Wetland ecosystem services and coupled socioeconomic benefits through conservation practices in the Appalachian Region,Q30,NA (paper already excluded),NA (paper already excluded),"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,NA,Excluded by Q3,FALSE,NA,NA,NA,SocialOnly
2020-02-20T20:23:22Z,2020-02-20T20:24:28Z,2020-02-20T20:24:28Z,R_A6bhs8ezRLEimpX,AK,FALSE,final,What will the neighbors think? Cultural norms and ecological design,Q2,No,No,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,NA,Excluded by Q3,FALSE,NA,NA,NA,SocialOnly
2020-02-20T20:23:22Z,2020-02-20T20:24:28Z,2020-02-20T20:24:28Z,R_A6bhs8ezRLEimpX,AK,FALSE,final,What will the neighbors think? Cultural norms and ecological design,Q29,Yes,Yes,Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,NA,Excluded by Q3,FALSE,NA,NA,NA,SocialOnly
2020-02-20T20:23:22Z,2020-02-20T20:24:28Z,2020-02-20T20:24:28Z,R_A6bhs8ezRLEimpX,AK,FALSE,final,What will the neighbors think? Cultural norms and ecological design,Q30,NA (paper already excluded),NA (paper already excluded),"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,NA,Excluded by Q3,FALSE,NA,NA,NA,SocialOnly
2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,R35unified,TK/KCG,TRUE,final,"A balancing act in urban social-ecology: human appreciation, ponds and dragonflies",Q2,TK: No; KCG: No,No,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,NA,Both TK and KCG: Excluded by Q3,FALSE,NA,NA,NA,SocialOnly
2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,R35unified,TK/KCG,TRUE,final,"A balancing act in urban social-ecology: human appreciation, ponds and dragonflies",Q29,TK: Yes; KCG: Yes,Yes,Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,NA,Both TK and KCG: Excluded by Q3,FALSE,NA,NA,NA,SocialOnly
2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,R35unified,TK/KCG,TRUE,final,"A balancing act in urban social-ecology: human appreciation, ponds and dragonflies",Q30,TK: NA (paper already excluded); KCG: NA (paper already excluded),NA (paper already excluded),"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,NA,Both TK and KCG: Excluded by Q3,FALSE,NA,NA,NA,SocialOnly
2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,R36unified,AK/AIS,TRUE,final,An integrated ecological modeling system for assessing impacts of multiple stressors on stream and riverine ecosystem services within river basins,Q2,AK: No; AIS: No,No,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,"AK: Honestly, this was a bit confusing. The paper mainly focused on the benefits of the model and the details of it.",AK: Maybe exclude (uncertainty in survey notes); AIS: Keep paper,TRUE,Inconsistent reviewer answers to Q3,NBD,"NBD: The primary purpose of this study was to demonstrate a spatially explicit, watershed assessment of current condition of aquatic ecoservices, with a limited sensitivity analysis for the atmospheric contaminant mercury.",ReviewOnly
2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,R36unified,AK/AIS,TRUE,final,An integrated ecological modeling system for assessing impacts of multiple stressors on stream and riverine ecosystem services within river basins,Q29,AK: No; AIS: No answer (question not yet created),No,Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,"AK: Honestly, this was a bit confusing. The paper mainly focused on the benefits of the model and the details of it.",AK: Maybe exclude (uncertainty in survey notes); AIS: Keep paper,TRUE,Inconsistent reviewer answers to Q3,NBD,"NBD: The primary purpose of this study was to demonstrate a spatially explicit, watershed assessment of current condition of aquatic ecoservices, with a limited sensitivity analysis for the atmospheric contaminant mercury.",ReviewOnly
2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,R36unified,AK/AIS,TRUE,final,An integrated ecological modeling system for assessing impacts of multiple stressors on stream and riverine ecosystem services within river basins,Q30,AK: No answer (question not yet created); AIS: No answer (question not yet created),Yes,"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,"AK: Honestly, this was a bit confusing. The paper mainly focused on the benefits of the model and the details of it.",AK: Maybe exclude (uncertainty in survey notes); AIS: Keep paper,TRUE,Inconsistent reviewer answers to Q3,NBD,"NBD: The primary purpose of this study was to demonstrate a spatially explicit, watershed assessment of current condition of aquatic ecoservices, with a limited sensitivity analysis for the atmospheric contaminant mercury.",ReviewOnly
2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,R37unified,TK/JL,TRUE,final,"Analysing scale, quality and diversity of green infrastructure and the provision of Urban Ecosystem Services: A case from Mexico City",Q2,TK: No; JL: No,NA (should have been excluded Round 1),Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,"TK: tough paper to review because defining what were their response variables was difficult; JL: I include no relationships between services and drivers because I don't believe the paper tests them; the paper does look at the effect of scale on how we might value and interpret the supply and delivery of ES's, so I evaluated it, but I don't think it clearly tests any other ecological questions about ES's",Both TK and JL: Maybe exclude (uncertainty in survey notes),TRUE,Reviewer notes trigger outside review for exclusion,LD,LD: no process measured,No EF/ES measured directly (paper should have been excluded in Round 1)
2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,R37unified,TK/JL,TRUE,final,"Analysing scale, quality and diversity of green infrastructure and the provision of Urban Ecosystem Services: A case from Mexico City",Q29,TK: No; JL: No,NA (should have been excluded Round 1),Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,"TK: tough paper to review because defining what were their response variables was difficult; JL: I include no relationships between services and drivers because I don't believe the paper tests them; the paper does look at the effect of scale on how we might value and interpret the supply and delivery of ES's, so I evaluated it, but I don't think it clearly tests any other ecological questions about ES's",Both TK and JL: Maybe exclude (uncertainty in survey notes),TRUE,Reviewer notes trigger outside review for exclusion,LD,LD: no process measured,No EF/ES measured directly (paper should have been excluded in Round 1)
2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,R37unified,TK/JL,TRUE,final,"Analysing scale, quality and diversity of green infrastructure and the provision of Urban Ecosystem Services: A case from Mexico City",Q30,TK: No; JL: No,NA (should have been excluded Round 1),"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,"TK: tough paper to review because defining what were their response variables was difficult; JL: I include no relationships between services and drivers because I don't believe the paper tests them; the paper does look at the effect of scale on how we might value and interpret the supply and delivery of ES's, so I evaluated it, but I don't think it clearly tests any other ecological questions about ES's",Both TK and JL: Maybe exclude (uncertainty in survey notes),TRUE,Reviewer notes trigger outside review for exclusion,LD,LD: no process measured,No EF/ES measured directly (paper should have been excluded in Round 1)
2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,R38unified,TK/LD,TRUE,final,Assessing methods for comparing species diversity from disparate data sources: the case of urban and peri-urban forests,Q2,TK: No; LD: Yes,No,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,NA,Both TK and LD: Excluded by Q3,TRUE,Inconsistent reviewer answers to Q3,CTW,"CTW: reviewers disagree on exclusion reason (TK excluded by review/methods only, LD excluded by biodiversity only); CTW reviewed and is a methods paper, agree with TK",ReviewOnly
2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,R38unified,TK/LD,TRUE,final,Assessing methods for comparing species diversity from disparate data sources: the case of urban and peri-urban forests,Q29,TK: No; LD: NA (paper already excluded),No,Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,NA,Both TK and LD: Excluded by Q3,TRUE,Inconsistent reviewer answers to Q3,CTW,"CTW: reviewers disagree on exclusion reason (TK excluded by review/methods only, LD excluded by biodiversity only); CTW reviewed and is a methods paper, agree with TK",ReviewOnly
2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,R38unified,TK/LD,TRUE,final,Assessing methods for comparing species diversity from disparate data sources: the case of urban and peri-urban forests,Q30,TK: Yes; LD: NA (paper already excluded),Yes,"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,NA,Both TK and LD: Excluded by Q3,TRUE,Inconsistent reviewer answers to Q3,CTW,"CTW: reviewers disagree on exclusion reason (TK excluded by review/methods only, LD excluded by biodiversity only); CTW reviewed and is a methods paper, agree with TK",ReviewOnly
2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,R39unified,LD/TK,TRUE,final,Biotic homogenization of regional wetland plant communities within short time-scales in the presence of an aggressive invader,Q2,LD: Yes; TK: Yes,Yes,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,NA,Both LD and TK: Excluded by Q3,FALSE,NA,NA,NA,BiodivOnly
2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,R39unified,LD/TK,TRUE,final,Biotic homogenization of regional wetland plant communities within short time-scales in the presence of an aggressive invader,Q29,LD: NA (paper already excluded); TK: NA (paper already excluded),NA (paper already excluded),Q3b: This paper ONLY focuses on social dimensions of services (no measurement of services or processes),SocialOnly,Q3,21,NA,Both LD and TK: Excluded by Q3,FALSE,NA,NA,NA,BiodivOnly
2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,R39unified,LD/TK,TRUE,final,Biotic homogenization of regional wetland plant communities within short time-scales in the presence of an aggressive invader,Q30,LD: NA (paper already excluded); TK: NA (paper already excluded),NA (paper already excluded),"This paper is a Review, Synthesis, Meta-analysis or a Methods only paper.",ReviewOnly,Q3,22,NA,Both LD and TK: Excluded by Q3,FALSE,NA,NA,NA,BiodivOnly
2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,2020-08-19T20:33:03Z,R40unified,AK/AIS,TRUE,final,"Changes in landuse alter ant diversity, assemblage composition and dominant functional groups in African savannas",Q2,AK: No; AIS: No,Yes,Q3: This paper only measures biodiversity/abundance but NOT as an explicit proxy for EF/ES,BiodivOnly,Q3,20,"AIS: almost marked ""yes"" on Q3",AK: Keep paper; AIS: Maybe exclude (uncertainty in survey notes),TRUE,Inconsistent reviewer answers to Q3,NBD,NBD: seems like it stops at biodiversity based on abstract,BiodivOnly
